first_name,last_name,dob,ent_id,id,block
SANDRA CHRISTA,SCHNEIDER,1964/11/02,8239,9717,S
CHRISTINE,MUELLER,2001/07/16,8286,6990,M
GERDA,WOLFF,1994/03/21,8381,5294,W
ELKE,ENGEL,1980/06/21,8387,6532,E
ELKE,ENGEL,1980/06/28,8387,9166,E
KATHRIN ERIKA,DIETRICH,1963/12/29,8406,5883,D
ANJA,HOFFMANN,1959/03/29,8499,8489,H
ELKE,ERNST,1935/01/04,8503,6165,E
ANGELA,SCHULZ,1974/04/12,8508,9256,S
ANNA,HOFMANN,1951/11/29,8530,9501,H
MONIKA,NEUMANN,1976/09/15,8566,8163,N
HEIKE,BECK,1980/03/27,8619,6652,B
CHRISTINE,ENGEL,1962/10/15,8669,5048,E
SUSANNE,HERRMANN,1950/07/12,8735,8687,H
SABINE,NEUMANN,1992/02/06,8740,9386,N
RENATE,SCHMITT,1949/09/21,8760,6932,S
EDITH,OTTO,1973/10/14,8777,5107,O
PETRA ELFRIEDE,HOFMANN MEYER,1955/01/14,8793,7333,H
ELKE,SCHAEDER,1949/01/25,8826,6772,S
HELGA,MEYER,1966/05/03,8882,6227,M
GISELA,ENGEL,1929/03/29,8904,8442,E
CHRISTINE,WOLF,1928/06/22,8913,5756,W
GISELA,ENGEL,1935/09/29,8957,8905,E
KERSTIN,SCHMID,1994/02/04,8959,9746,S
JUERGEN,FISCHER,1969/01/15,1,738,F
MANFRED,MUELLER,1953/01/05,24,3820,M
CARSTEN,FUCHS,2005/08/04,58,285,F
ANDREAS,MUELLER,1982/05/23,81,3323,M
THOMAS,LANGE,1935/09/07,96,4880,L
RAINER,SCHAEFER,1949/07/22,105,4376,S
GERHARD,LEHMANN,1938/07/06,121,3733,L
GUENTHER,OTTO,1956/04/03,138,4913,O
CARSTEN,SCHNEIDER,1944/01/22,151,375,S
MATTHIAS,KUEHN,2003/07/04,152,585,K
HEINRICH,MUELLER,2002/01/10,158,451,M
JAN,WOLFF,2008/04/17,168,2044,W
WILHELM,HAHN,1979/11/28,169,986,H
HOLGER,KUHN,1994/03/08,173,4088,K
BERND,KUEHN,2002/09/18,183,2468,K
HEINZ,MAOER,1949/00/13,200,87,M
ANDREAS,JAEGER,1934/07/13,234,2075,J
PETER,WEISS,1971/05/21,238,563,W
WOLFGANG,HOFFMANN,1973/02/13,252,1864,H
HELMUT,KRAUSE,1969/10/31,301,3711,K
ROBEFRT,WEBEE,1926/06/16,342,209,W
ROBERT,WEBER,1926/06/16,342,1470,W
MANFRED,MUELLER,1927/03/20,345,370,M
HELMUT,WINTER,1986/05/14,385,3131,W
ALEXANDER,KOEHLER,1939/03/18,396,3817,K
MATTHIAS,MUELLER,1947/05/26,408,4564,M
GUENTHER,MUELLER,1935/09/17,410,2910,M
PETER,LANGE,1958/06/09,418,4984,L
JUERGEN,MUELLER,1985/06/23,428,304,M
ERICH,RICHTER,1997/01/30,441,629,R
FRANK,SCHMIDT,1969/08/20,447,3955,S
STEFAN,FRANK,1969/01/30,453,2270,F
GUENTHER,SCHOLZ,1963/09/17,457,2166,S
STEFAN UWE,WAGNER,1936/10/25,463,211,W
THOMAS,MOELELR,1981/09/21,469,1885,M
GERHARD,JUNG,1983/04/16,489,3956,J
DIETER,SCHMIDT,2006/06/22,490,1991,S
CARSTEN,WAGNER,1974/07/21,496,1882,W
NORBERT,SCHULZE,2007/02/02,506,1672,S
JENS,SCHMITT,1960/09/13,518,1589,S
ANDREAS,KOEHLER,1977/11/04,520,2628,K
STEFAN,MEIER,1959/06/11,522,4699,M
HEINZ,BRANDT,1966/08/05,552,2083,B
MAWIK,BERGER,1978/06/13,559,460,B
KURT,MUELLER,1937/10/01,570,2302,M
KARRL,SEIDEL,1958/04/26,579,3035,S
STEFAN,NEUMANN,1983/11/22,586,1205,N
KLAUS,FISCHER,1954/08/06,587,658,F
WOLFGANG,LANG,1976/11/03,588,3923,L
THOMAS,GROSS,1970/06/22,597,2762,G
ANDREAS,WOLFF,1953/07/17,618,2612,W
UWE,RICHTER,1987/09/11,642,2251,R
WERNER,KRAUSE,1985/10/21,666,2653,K
FRANK,HUBER,1987/06/14,678,4487,H
PETER,HOFMANN,1938/03/26,693,3452,H
HORST,WINKLER,1990/07/02,706,1027,W
HORST,WINKLER,1999/07/02,706,3329,W
WOLFGANG,NEUMANN,1940/08/27,711,2019,N
STEFAN,SCHULTE,1995/03/22,747,365,S
OLAF,MUELLER,1963/09/04,751,4519,M
BERND,MUELLER,1973/04/21,781,4889,M
HERMANN,KOCH,1925/07/07,797,462,K
THOMAS,JUNG,1954/02/27,807,1596,J
WOLFGANG,SCHAEFER,1973/07/06,813,2614,S
CHRISTIAN PAUL,FRIEDRICH,1972/03/27,837,2010,F
PETER,SCHNEIDER,1940/01/16,852,123,S
HARALD,DIETRICH,2005/10/04,856,3952,D
WERNER,VOIGT,1971/02/11,867,3167,V
JOERG,WALTER,1988/03/06,876,870,W
HARTMUT ALFRED,SCHUSTER,1971/01/26,906,1954,S
PETER,SCHMIDT,1955/07/26,924,3722,S
WERNER,MOELLER,1946/06/07,942,335,M
ANDREAS,KUEHN,1984/05/19,956,2549,K
KARL,THOMAS,1981/07/23,974,3466,T
PETER,RICHTER,1941/10/22,976,883,R
MARTIN PETER,MUELLER,2006/11/27,983,3288,M
JAN,LANG,1968/11/07,986,1229,L
HELMUT,SCHUMACHER,1967/07/13,1029,1651,S
PAUL,LEHMANN,1963/05/27,1059,2157,L
HERMANN,HEINRICH,2003/11/17,1070,450,H
ALFRED JAN,SCHULZ,1972/12/06,1115,3681,S
MARTIN,WOLF,1937/01/20,1117,4854,W
MICHAEL,LEHMANN,1936/03/21,1126,2534,L
PETER,BAUER,1943/12/13,1133,3394,B
HANS,VOGEL,1971/07/07,1138,933,V
ANDREAS,FISCHER,2003/01/06,1145,3075,F
CHRISTIAN,NEUMANN,1935/05/10,1150,2380,N
JOERG,WOLFF,1978/03/20,1164,3655,W
WOLFGANG MANFRED,SAUER,1969/09/15,1174,2779,S
JUERGEN UWE,LANG,1942/05/17,1211,1127,L
DANIEL,BRAUN,1969/04/22,1226,717,B
JUERGEN,SCHREIBER,2005/06/24,1247,1188,S
MARKUS,MUELLER,1987/03/16,1275,4214,M
HELMUT,VOIGT,1944/05/22,1282,1743,V
UWE,KRUEGER,1950/04/28,1292,4608,K
REINHARD,MAIER,1958/07/08,1305,2915,M
KARL,POHL,1987/12/30,1311,661,P
ANDREAS,BAUER,1976/04/10,1330,1131,B
CHRISTIAN,HERRMANN,1988/03/25,1333,3759,H
ANDREAS,KLEIN,1931/04/24,1361,369,K
HERMANN,WEBER,1958/04/22,1399,464,W
SVEN,MUELLER,1956/03/24,1405,4543,M
NORBERT CARSTEN,WEBER,1962/01/22,1406,3503,W
HORST,SCHWARZ,1950/05/17,1414,1825,S
THOMAS,WAGNER,1954/01/25,1434,2368,W
SVEN,MAYER,1941/05/09,1435,3159,M
FRANK,THOMAS,1956/05/11,1449,1563,T
ALEXANDER,HARTMANN,2000/11/08,1458,1378,H
WOLFGANG,SCHMIDT,1986/12/20,1459,3673,S
HANS,BRAUN,1970/06/03,1507,2587,B
ANDREAS,SCHMITT,1961/08/24,1508,418,S
GUENTHER,SCHMID,1926/07/28,1539,4179,S
ALEXANDER,NEUMANN,1974/02/10,1544,4911,N
KARL,KRAUS,1926/04/09,1557,3890,K
MARTIN,SCHULZ,1958/07/19,1566,957,S
GERD ANDREAS,SCHMIDT,1966/01/04,1567,543,S
JOACHIM,KLEIN,1939/09/01,1585,3721,K
JENS,VOGEL,1989/03/02,1600,4787,V
CHRISTOPH,OTTO,1965/05/28,1603,1858,O
DETLEF,SCHULZ,1971/11/10,1607,2439,S
HELMUT,HERRMANN,1928/01/26,1631,2229,H
CHRISTOPH JUERGEN,WOLF,1996/02/21,1645,2641,W
ROLF,SCHAEFER,1939/07/22,1647,4882,S
KLAUS,MUELLER,1977/10/09,1698,3583,M
DANIEL,OTTO,1975/08/19,1709,1203,O
PETER,HERRMANN,1935/11/13,1749,4671,H
GERHARD,SCHULZE,1964/06/14,1753,2593,S
ROBERT,HORN,1957/06/07,1780,2770,H
HEINRICH,SCHREIBER,1974/01/20,1788,4559,S
PETER,MUELLER,1955/11/02,1790,3457,M
HANS,RICHTER,1992/11/03,1809,1782,R
WILLI,FUCHS,1947/10/21,1824,2958,F
THORSTEN,HARTMANN,1990/01/11,1827,4273,H
MANFRED,WERNER,1954/03/14,1833,233,W
GERHARD,WAGNER,1959/04/04,1839,2081,W
THOMAS,FRIEDRICH,1962/05/28,1845,774,F
MARTIN,WOLF,1953/10/18,1856,2097,W
THOMAS,HAHN,1978/12/27,1891,1200,H
JENS,WAGNER,2004/01/10,1892,4732,W
HEINZ,SCHMITT,1981/08/05,1903,2140,S
WERNER,OTTO,1996/01/07,1904,4006,O
MATTHIAS,SCHROEDER,1976/09/03,1930,2455,S
JUERGEN,BERGMANN,1951/11/13,1935,2227,B
MICHAEL,SCHOLZ,1957/12/01,1949,2717,S
THOMAS MANFRED,HORN,1949/03/30,1952,4160,H
CHRISTIAN,LANGE,1935/06/04,1973,3562,L
MICHAEL,LEHMANN,1985/09/25,1976,1654,L
THOMAS,ROTH,1973/03/25,1993,250,R
WOLFGANG,KAISER,1966/02/04,2010,792,K
WERNER,KRUEGER,1963/12/08,2023,3502,K
MARTIN,BECKER,1931/09/23,2057,355,B
JOERG,VOGT,1992/10/28,2117,3724,V
KARL,SCHMIDT,1998/11/21,2119,3037,S
THOMAS,SCHMIDT,1960/08/31,2122,2578,S
FRANK,SCHROEDER,1952/04/19,2131,2457,S
MARTIN,KAISER,1983/02/09,2151,1738,K
GERD,ROTH,2000/11/08,2160,4586,R
KLAUS,KELLER,1974/12/07,2175,2296,K
KLAUS,HAHN,1993/12/05,2188,2669,H
KLAUS,SEIDEL,1935/11/12,2200,1328,S
BERND ANDREAS,SCHULZ,2008/11/06,2230,2986,S
GUENTHER,MEYER,1978/05/17,2258,156,M
CHRISTIAN,MUELLER,1988/07/21,2266,3014,M
THORSTEN,MAYER,1993/09/18,2295,80,M
UWE ANDREAS,POHL,1999/04/27,2316,393,P
THORSTEN,KLEIN,1981/06/20,2317,2448,K
WERNER,JAEGER,1987/04/16,2321,4824,J
THOMAS,FISCHER,1987/12/18,2325,4723,F
NILS,SCHULTE,1977/06/21,2331,2040,S
THOMAS,FISCHER,1942/11/21,2361,1277,F
ANDRE,NEUMANN,1938/02/08,2395,926,N
JOERG,KRUEGER,1958/01/06,2403,705,K
ANDREAS,HARTMANN,1971/02/07,2407,1296,H
PETER,KOERTIG,1991/04/27,2414,229,K
MARTIN,MUELLER,2007/09/13,2422,3657,M
WOLFGANG,WAGNER,1999/12/26,2431,1904,W
OLIVER,ENGEL,1935/10/10,2441,1869,E
GUENTHER,LANGE,1950/12/20,2449,797,L
MARTIN,MAIER,2008/01/01,2465,1231,M
ALEXANDER,KUHN,1957/02/14,2536,805,K
GERD,HOFFMANN,1992/00/08,2559,419,H
SVEN,BECKER,2005/05/17,2566,1741,B
ANDREAS,SCHULZ,1988/11/11,2573,1457,S
STEFAN,SCHOLZ,1962/01/30,2576,162,S
ANDREAS,SCHNEIDER,1934/08/29,2592,922,S
GERHARD,GUENTHER,1927/02/21,2605,2216,G
HERBERT,BAUER,2008/08/20,2612,412,B
WOLFGANG,VOGEL,1926/12/30,2622,1312,V
CHRISTIAN,WOLF,1982/02/17,2639,1086,W
PAULG,SCHMITZ,1972/02/16,2644,4056,S
CHRISTIAN,DIETRICH,1941/06/29,2645,1851,D
CHRISTIAN,SCHMIDT,1966/09/12,2657,874,S
UWEQ,SCHULZ,1945/11/04,2664,1183,S
STEFAN,MUELLER,1927/07/14,2671,3247,M
DIETER,MEYER,1991/11/04,2675,1266,M
CARSTEN,MUELLER,1958/11/12,2676,2067,M
MATTHIAS,SCHWARZ,1940/01/09,2680,4367,S
JOERG,KRAUSE,1974/09/09,2698,2454,K
HORST,MEYER,1958/05/01,2709,3560,M
BERND,SCHMIDT,1986/06/20,2713,3644,S
GUENTHER,KRAEMER,1992/12/06,2726,4905,K
MANFRED JOERG,SCHULZ,1959/05/25,2742,713,S
GERHARD,KOCH,1964/02/27,2772,753,K
HORST,WERNER,1970/05/12,2844,3251,W
HELMUT,WINTER,1979/05/15,2878,679,W
CHRISTIAN,BECKER,1954/03/02,2893,2766,B
HELMUT,KRASU,1995/02/28,2901,1311,K
THORSTEN,KRAUS,1946/10/08,2904,4719,K
ANDREAS,MEIER,1932/04/23,2919,1237,M
STEFAN,SCHNEIDER,1967/03/31,2948,1063,S
UWE,KOCH,2006/04/27,2955,1026,K
THORSTEN,SCHMIDT,1940/04/08,2961,4473,S
FRANK,SCHNEIDER,1997/10/23,2964,2000,S
HORST,WEBER,1943/11/25,2967,1259,W
THORSTEN,SAUER,1955/04/23,2981,1837,S
BERND,MAIER,1949/08/31,3014,2727,M
SVEN,HORN,1940/05/18,3029,4386,H
STEFAN,SCHMIDT,1946/07/10,3038,3508,S
WOLFGANG,KLEIN,1943/08/25,3041,1041,K
KURT,SCHUSTER,1963/11/29,3054,4963,S
CHRISTIAN,BRANDT,2001/01/25,3100,954,B
CARSTEN,KRAEMER,1961/12/12,3114,1430,K
RAINER,BAUER,1989/04/20,3127,536,B
HEINRICH,MUELLER,1977/12/26,3128,491,M
CHRISTIAN,KLEIN,1957/01/22,3130,4525,K
DIETER,RICHTER,1983/02/21,3144,4695,R
PETER,ZIMMERMANN,1949/02/28,3145,3582,Z
PAUL,HARTMANN,1940/06/28,3150,1011,H
ROLF,KAISER,1986/09/11,3154,1113,K
THORSTEN,MAYER,1964/12/17,3168,1621,M
STEFAN,WAGNER,2006/03/27,3176,1490,W
GERD,RICHTER,1937/11/12,3204,1080,R
RAINER,SCHMIDT,1985/07/24,3216,4874,S
FRANK,VOGT,2002/09/15,3240,4485,V
PETER,SCHMIDT,1946/09/24,3285,3344,S
UWE,WINTER,1973/11/12,3295,1477,W
WILHELM,BECKER,1998/10/27,3296,702,B
GERD,LORENZ,1940/05/23,3303,53,L
GERHARD WERNIR,SCHUKZ,1937/10/20,3347,796,S
INGO,LEHMANN,1980/08/17,3362,4216,L
GERHARD,HOFMANN LORENZ,1978/05/20,3363,1060,H
ERICH,BRAUN,1953/01/24,3377,3345,B
GUENTHER,MUELLER,1926/11/24,3392,2537,M
GUENTHER,MUELLER,1965/10/16,3430,1903,M
CHRISTIAN,MOELLER,2002/02/11,3446,1855,M
RALF,WINTER,1937/11/06,3482,3549,W
HANS,VOGEL,1997/07/15,3497,2622,V
THOMQAS,LORENZ,1958/08/30,3499,2001,L
ALEXANDER,SCHMITT,1973/03/20,3507,3110,S
HELMUT,BERGER SCHAEFER,1964/07/31,3509,3028,B
VOLKER,ZIEGLER,1991/06/05,3525,1785,Z
WILHELM PETER,MUELLER,1996/10/17,3526,1388,M
MANFRED,WEISS,1969/07/12,3533,3393,W
SVEN,MUELLER,1987/04/15,3547,3390,M
THOMAS,FISCHER,2004/11/27,3565,3556,F
KLAUS,WINKLER,1974/08/22,3578,13,W
HARAJLD,FUCHS,1954/11/20,3584,2623,F
PETER,HOFFMANN,1974/01/26,3603,276,H
WERNER,LUDWIG,1937/12/21,3612,227,L
HELMUT,HOFFMANN,1981/07/21,3615,566,H
HORST,SCHNEIDER,1982/05/03,3622,2588,S
JOACHIM CHRISTIAN,WAGNER,1999/12/08,3630,269,W
CARSTEN,SCHULZ,1965/01/25,3657,2905,S
MATTHIAS JUERGEN,WEBER,1969/07/27,3684,2517,W
JUERGEN,SCHROEDER,1935/03/15,3725,3193,S
NORBERT,WINTER,1930/09/29,3731,2384,W
WOLFGANG,JAEGER,1952/06/05,3765,143,J
KLAUS,BAUER,1931/02/10,3781,3886,B
FRANK,BECK,2004/08/18,3795,3172,B
WERNER,SCHULZ,1950/01/10,3812,842,S
WOLFGANG,GUENTHER,1959/07/09,3813,2823,G
BENJAMIN,WEBER,1955/08/17,3838,4430,W
UWE,NEUMANN,1986/05/03,3839,3101,N
MICHAEL,BECKER,1960/11/14,3845,3866,B
HERBERT,LUDWIG,1986/03/28,3860,1073,L
ANDREAS,HUBER,1983/05/03,3880,724,H
HERBERT,ZIMMERMANN,1961/11/06,3892,3,Z
HERMANN,VOGEL,1995/06/29,3893,903,V
OLIVER,MUELLRR,1949/08/19,3897,170,M
ULRICH,KAISER,1992/07/07,3899,4501,K
CHRISTIAN,SCHAEFER,1932/01/26,3918,3568,S
JOERN,ROTH,1994/08/13,3944,4529,R
THOMAS,SCHULZ,1955/05/07,3946,3025,S
MARTIN,ERNST,1942/05/15,3987,472,E
DIETER,SCHULZ,1961/06/10,4017,4571,S
MANFRED,WEBER,1953/03/18,4035,2839,W
HERMANN,SCHMITT,1987/12/13,4070,1159,S
CHRISTIAN DIETER,SCHMITT,1990/10/17,4076,1360,S
HEINZ,SAUER,1975/11/07,4079,4737,S
ANDREAS,SCHMITZ,1986/10/09,4119,2426,S
JOACHIM,KOCH,2000/10/23,4124,3297,K
ALEXANDER,FISCHER,2003/11/17,4131,3690,F
KLAUS,KUEHN,1968/09/14,4138,3751,K
WALTER,WALTER,2008/11/07,4179,1809,W
CARSTEN,SCHOLZ,1927/03/07,4186,4305,S
ANDRE,POHL,1934/06/09,4191,1868,P
SEBASTIAN,KOERTIG,1936/03/19,4195,4248,K
WILHELM,WEBER,1966/02/26,4220,4144,W
DANIEL,SCHMIDT,1960/05/08,4226,4572,S
CHRISTIAN,BECKER,1998/10/06,4262,1118,B
ANDRE,BRANDT,1950/09/28,4263,4602,B
CHRISTIAN,PETERS,1939/01/11,4275,1594,P
MANFRED,SCHMIDT,1979/07/11,4305,10,S
DANIEL,BECK,2008/06/10,4322,2324,B
JUERGEN,SCHULZE,1965/11/19,4328,1283,S
OTTO,WOFLF,1954/12/24,4330,2742,W
FRANK,PETERS,1990/06/01,4339,2980,P
THOMAS,BERGER,1977/07/06,4396,4729,B
PETER,RICHTER,1940/03/15,4400,4244,R
MICHAEL,SCHROEDER,1994/02/04,4410,2591,S
UWE,WERNER,1950/06/27,4413,4801,W
WERNER,BECKER,1965/09/14,4437,4243,B
JOHANNES,WINTER,2007/11/06,4442,3944,W
MICHAEL,WALTER,1967/02/06,4462,3808,W
ALEXANDER,NEUMANN,1955/07/21,4468,1091,N
HANS,FISCHER,1967/06/09,4486,1751,F
KLAUS,BECKER,1997/05/14,4497,1716,B
RENATE,SCHMIDT,1932/12/30,4550,9380,S
ANGELIKA,WERNER,1962/01/25,4574,9618,W
ELFRIEDE,SCHULZ,1989/05/21,4582,6556,S
HELGA,SCHMITT,1964/11/28,4602,6109,S
KERSTIN,NEUMANN,1958/08/15,4620,5259,N
RENATE,WAGNER,1941/07/07,4634,6146,W
KARIN,RICHTER,1973/01/18,4646,5203,R
CHRISTA,GUENTHER,1975/06/27,4652,6032,G
CHRISTEL,WEBER,1941/03/06,4659,7147,W
MARIA,VOIGT,1970/06/04,4667,7331,V
KARIN,MOELLER,1970/09/22,4683,5027,M
SABINE,HOFFMMANN,1976/11/16,4687,9770,H
CLAUDIA,MAIER,2093/05/08,4688,6006,M
MONIKA,PETERS,1942/06/29,4710,5911,P
INGRID,HOFFMANN,1953/06/08,4741,8645,H
RENATE,HOFMANN,1963/08/09,4752,8755,H
ANKE,SCHUSTER,2002/02/09,4762,8186,S
GERTRUD,MAIER,1987/06/13,4779,8550,M
CORNELIA,SCHNEIDER,1974/04/22,4790,9522,S
HELGA,BECK,1993/11/13,4793,6402,B
STEFANIE,SCHUBERT,1965/05/23,4794,6730,S
ANGELIKA SUSANNE,GUENTHER,1972/08/27,4828,5465,G
MARTINA,HARTMANN,1963/07/10,4835,6790,H
ANDREA,KRUEGER,1969/11/05,4838,6339,K
BRIGITTE,MAIER,1968/11/15,4851,9052,M
ANNA,SCHMIDT,1997/01/16,4854,6029,S
ANNA,MEYER,1965/12/07,4873,6300,M
STEFANIE,FISCHER,1963/12/04,4912,8578,F
URSULA,WERNER,1976/03/02,4925,6830,W
KARIN,WALTER,1953/12/11,4926,9976,W
ANNA,MEYER,1957/03/10,4933,6040,M
MARTHA,KRAUS,1980/01/11,4943,7229,K
CHRISTINE,KLEIN,1933/09/10,5006,8122,K
ILSE SABINE,FISCHER,1979/09/12,5007,7658,F
GERTRUD,BUSCH,2000/02/07,5008,5135,B
BIRGIT,RICHTER,2004/11/26,5022,8137,R
CHRISTIANE,THOMAS,1945/11/12,5026,6357,T
ERIKA,FISCHER,1959/04/01,5043,6959,F
ANJA,SCHUSTER,2005/06/05,5056,6851,S
PETRA,SCHMIDT,1952/05/25,5064,5231,S
MARIANNE,SIMON,1933/08/07,5069,5089,S
INGRID,HOFFMANN,1968/10/11,5093,9518,H
ANDREA,HOFFMANN,1975/03/16,5118,7292,H
CHRISTA,SEIDEL,2007/07/06,5141,6101,S
PETRA,WALTER,1998/05/16,5169,9192,W
ANNA,VOGEL,1977/08/17,5172,9533,V
SUSANNE,WALTER,1975/11/07,5183,7335,W
ANJA,HAHN,1933/06/30,5195,6451,H
MARTHA,SCHMIDT,1925/07/15,5198,9382,S
INGEBORG,HUBER,1964/11/25,5199,8987,H
GERTRUD,SCHMIDT,1997/08/24,5200,9697,S
SABINE,BAUER,2002/07/13,5201,7306,B
ERIKA,SCHMIDT,1951/01/14,5210,8308,S
JUTTA,KLEIN,1976/06/09,5216,8351,K
SABINE,SCHMID,1957/10/03,5220,9371,S
RENATE,VOIGT,1943/06/13,5234,7532,V
GISELA,KOERTIG,1998/10/30,5237,6592,K
ANGELIKA,SCHMIDT,1963/08/23,5240,9450,S
CHRISTINA,SCHMITZ,1957/09/12,5244,5521,S
SUSANNE,MARTIN,1973/03/26,5256,5981,M
IRMGARD,NEUMANN,1939/12/06,5262,6905,N
KARIN,KRAUS,1999/12/23,5268,7694,K
URSULA,LEHMANN,1967/10/31,5277,6173,L
CHRISTINA,HAHN,1946/05/23,5281,9911,H
INGRID,MAIER,2001/11/04,5287,9995,M
GABRIELE,LANGE,1940/03/26,5302,8607,L
ANDREA,SCHWARZ,1927/10/04,5318,8569,S
CHRISTA,BAUER,1955/06/10,5323,7652,B
CHRISTINE,RICHTER,1956/02/21,5346,6349,R
KARIN,WERNER,1954/06/11,5348,7526,W
BIRGIT,BAUMANN,1967/11/11,5372,8096,B
PETRA,MUELLER,1964/09/14,5380,6849,M
RENATE,SCHMID,1975/04/15,5392,9761,S
RENATE,BRAUN,1952/06/17,5396,8035,B
NICOLE,PETERS,1997/01/29,5436,9587,P
BRIGITTE,SCHULTE,1935/02/19,5437,7934,S
ANDREA,NEUMANN,1975/08/09,5459,6256,N
INGRID,BRANDT,1942/01/11,5515,6355,B
KERSTIN,VOGEL,1933/01/16,5516,8712,V
BRIGITTE IRMGARD,ZIMMERMANN,1954/12/10,5526,8834,Z
CHRISTA,SCHMIDT,1931/07/22,5539,7958,S
SABINE,WOLFF,1957/11/10,5548,9042,W
SANDRA,JAEGER,2003/09/07,5555,5947,J
ELISABETH,PETERS,1943/02/09,5558,7949,P
MARTINA,SCHNEIDER,1938/06/25,5572,7339,S
MARION,BAUER,1962/04/27,5574,7061,B
ELKE,SCHMIDT,2008/02/21,5627,7076,S
GABRIELE,VOGEL,1926/04/02,5641,8155,V
ELKBE,LUDWIG,1981/03/28,5659,7666,L
URSULA,SCHULZ,2007/10/09,5669,9799,S
MONIKA,FRANKE,1947/09/13,5724,5070,F
PETRA,NEUMANN,1930/02/15,5726,6543,N
SUSANNE,SCHAIDT,1970/08/10,5766,7596,S
ANDREA,HOFFMANN,1929/03/20,5778,9646,H
CHRISTINE,MAYER,1943/09/01,5779,7133,M
RENATE,SIMON,1963/09/07,5792,5333,S
ERIKA,SCHULTE,1982/09/14,5795,6534,S
ANGELIKA,WOLF,1958/01/26,5796,5985,W
CHRISTEL,GUENTHER,1955/07/27,5803,8102,G
KATHARINA,ZIEGLER,1941/08/18,5820,9940,Z
SABINE KARIN,WEBER,1956/11/14,5841,5931,W
ANDREA,WEBER,1950/09/12,5844,7045,W
CHRISTA,SCHUBERT,1967/09/08,5846,8330,S
RENATE,SCHWADRZ,1962/12/28,5859,9070,S
RENATE,HERRMANN,1987/04/30,5865,5817,H
ERIKA,SCHMITT,1990/08/20,5874,7750,S
MARGARETE,GRAF,1957/07/24,5878,6535,G
CHRISTA,LANGE,1932/01/23,5908,5889,L
NICOLE,KOCH,1993/07/02,5917,9271,K
HEIKE,VOGEL,1965/10/12,5980,7146,V
BRIGIWTTE,SCHMIDT,1982/10/29,5988,9652,S
PETRA,WALTER,1968/06/18,6028,7201,W
RENATE,BAUER,1994/12/28,6036,5741,B
MARIA,BRANDT,1940/08/31,6037,5575,B
PETRA,BAUER,1946/11/21,6048,5489,B
KATHARINA,MUELLER,1968/03/20,6051,8926,M
SABINE,BERGER,1967/02/28,6068,9139,B
ERIKA,WEBER,1967/02/13,6069,8989,W
INGRID,MEYER,1984/04/10,6093,6030,M
BIRGIT,KAISER,1970/03/27,6095,9760,K
RENATE,MUELLER,1962/12/07,6099,5247,M
CHRISTINA MONIKA,WINTER,1986/10/26,6100,9234,W
CHRISTA,BAUER,1968/02/16,6129,9844,B
ANDREA,BRAUN,1969/11/11,6133,5566,B
GERDA,MUELLER,1973/12/27,6142,7029,M
SUSANNE,ENGEL,1944/06/09,6144,7681,E
BRIGITTE,MUELLER,1988/03/21,6161,9129,M
URSULA,JAEGER,1991/03/03,6178,8811,J
SUSANNE,SCHMIDT,1947/11/13,6192,7970,S
SABINE,LANGE,1995/07/10,6197,8922,L
ANJA,BAUER,2008/03/28,6332,5102,B
CHRISTIANE,KUHN,1982/12/13,6343,6469,K
ANNA,BERGMANN LANGE,1978/03/29,6367,7603,B
SILVIA SANDRA,BAUMANN,1990/08/02,6390,8817,B
ERIKA,MEYER,1965/11/21,6398,8914,M
UTE,SCHULZ,1942/07/16,6399,9416,S
MARIA,MUELLER,1962/01/04,6454,9334,M
NICOLE,SCHMID,1971/06/12,6460,9681,S
RENATE,KUEHN,1995/10/05,6490,9499,K
ANNA,SCHMIDT,1977/03/30,6518,5689,S
GUDRUN,FISCHER,2004/11/21,6527,6643,F
ANDREA,MUELLER,1959/07/16,6552,7214,M
ANGELIKA,MEYER,1949/03/06,6574,6196,M
ANNA,KAISER,1984/11/08,6579,8079,K
ANGELIKA,MAIER,1959/02/23,6581,9146,M
INGRID,MUELLER,1958/12/08,6603,8744,M
URSULA,SCHOLZ,1960/02/14,6604,6329,S
PETRA,FUCHS,1927/01/19,6622,6245,F
SABINE,LANGE,1953/01/05,6639,9389,L
GERTRUD,HARTMANN,1934/02/20,6650,6583,H
MARION,SCHUBERT,1947/03/04,6654,9510,S
URSULA,SCHULZ,1940/05/25,6659,7077,S
SABINE,ERNST,1954/06/03,6672,9792,E
BRIGIPTTE,WINTER,1983/05/16,6684,9893,W
INGE,MAIDR,2006/12/18,6706,8176,M
STEFANIE,GRAF,1985/08/27,6708,7069,G
RENATE,SCHMITZ,1941/03/25,6710,7915,S
BAERBEL,SCHMITZ,1967/05/28,6713,5349,S
PETRA,SCHMIDT,1979/08/29,6721,6812,S
RENATE,MUELLER,1963/08/21,6739,6813,M
INGEBORG,BERGER,1960/01/12,6753,5630,B
ANTJE,WEBER,1987/09/30,6758,7381,W
MARTHA,SCHMIDT,1990/12/11,6779,5541,S
KATJA,BAUER,2001/06/10,6794,8592,B
ELKE,SCHUSTER,1999/04/14,6813,5041,S
INGRID,KRAEMER,1998/12/20,6831,5492,K
CHRISTINE,SCHWARZ,1930/05/31,6841,9328,S
GERTRUD,SCHNEIDER,1930/05/05,6853,9085,S
BRIGITTE,WERNER,1930/05/20,6859,6607,W
INGRID,SCHNEIDER,1964/11/29,6870,6850,S
