first_name,last_name,dob,ent_id,id,block
JAN,MUELLER,1970/10/22,1735,154,M
THORSTEN,JAEGER,1944/04/05,1736,4817,J
PETER,SCHNEIDER,1928/05/08,1737,2113,S
PETER,SCHNEODER,1928/05/08,1737,2351,S
THOMAS,BERGMANN,1954/10/23,1738,4668,B
HORST,SCHNEIDER LANG,1941/10/23,1739,4521,S
CHRISTIAN,SCHMIDT,1990/05/03,1740,754,S
CHRISTIAN,SCHDIDT,1990/05/03,1740,2322,S
MANFRED HANS,PETWRS,1987/05/25,1741,1959,P
MANFRED HANS,PETERS,1987/05/25,1741,2728,P
ROLF,SCHUBERT,1983/10/13,1742,893,S
ROLMF,SCHUBERT,1983/10/13,1742,2240,S
FRANK,WOLF,2004/10/25,1743,4454,W
WERNER,SCHROEDER,1964/09/09,1744,4459,S
ALEXANDER,HOFFMANN,1932/04/01,1745,3692,H
SVEN,SIMON,1956/06/27,1746,4054,S
JUERGEN,HEINRICH,1956/07/22,1747,1055,H
HEINZ,GRAF,1979/01/04,1748,1414,G
PETER,HERRMANN,1935/11/13,1749,4671,H
CHRISTIAN,FISCHER,1927/05/26,1750,4938,F
WERNER,SIMON,1971/04/29,1751,101,S
GUENTHER,SCHNEIDER,1956/07/13,1752,4944,S
GERHARD,SCHULZE,1964/06/14,1753,2593,S
HARALD,LANG,1983/02/08,1754,1316,L
HARALD,LANG,1985/02/08,1754,1645,L
GEORG,SCHUMACHER,1999/11/17,1755,2399,S
GERHARD,MAYER,1962/07/28,1756,1361,M
GERHABRD,MAYER,1962/07/28,1756,4147,M
MANFRED,BECKER,1992/01/07,1757,2646,B
THORSTEN,JUNG,1975/06/04,1758,2758,J
THORSTNEN,JUNG,1975/06/04,1758,4391,J
STEFAN,HAHN,1994/04/03,1759,2183,H
JOACHIM,HOFMANN,1994/03/23,1760,756,H
UWE,MAIER,1937/01/22,1761,4302,M
GUENTHER,JUNG,1955/11/06,1762,121,J
GUEKNTHER,JUNG,1955/11/06,1762,1503,J
THOMAS,SCHMIDT,1965/02/05,1763,3954,S
KURT,FRIEDRICH,1967/06/20,1764,449,F
KARL,HOFFMANN,1980/10/26,1765,4180,H
ROLF,HOFFMANN,1964/02/22,1766,1866,H
PETER,SCHMIDT,1964/11/03,1767,2645,S
THOMAS,SCHULZ,1998/09/22,1768,1492,S
THOMAS,SCHULZ,1998/09/21,1768,4790,S
KARL,SCHOLZ,1970/01/18,1769,4726,S
THOMAS,SCHREIBER,2004/12/15,1770,1539,S
THOQMAS,SCHREIBER,2004/12/15,1770,2522,S
MICHAEL,LANG,1953/08/18,1771,1746,L
MICHAEL,LANG,1952/08/18,1771,4441,L
RALF,WOLF,1979/09/17,1772,4536,W
HARALD,MOELLER,2007/03/15,1773,2225,M
CARSTEN DIETER,JUNG,1929/07/24,1774,4364,J
WOLFGANG,SCHMITT,1977/04/21,1775,4112,S
FRANZ,MUELLER,1970/08/10,1776,2941,M
FLORIAN,HAHN,1967/07/12,1777,4672,H
CHRISTIAN,BRAUN,1967/06/27,1778,119,B
PETER,SCHWARZ,1969/11/28,1779,2213,S
ROBERT,HORN,1957/06/07,1780,2770,H
RAINER,WEBER,1995/03/22,1781,470,W
WOLFGANGR,KOCH,2003/04/14,1782,2289,K
WOLFGANG,KOCH,2003/04/14,1782,4865,K
JUERGEN,FISCHER,1960/02/08,1783,4105,F
PETER,HAHN,1975/01/30,1784,1214,H
WERNER,SCHULZ,1959/06/23,1785,473,S
PETER,MOELLER,1955/03/25,1786,1508,M
ROLF JOERG,HUBER,1991/08/15,1787,3396,H
HEINRICH,SCHREIBER,1974/01/20,1788,4559,S
STEFAN,MUELLER,1940/10/15,1789,3238,M
PETER,MUELLER,1955/11/02,1790,3457,M
RUDOLF,WEBER,1983/01/10,1791,2387,W
MATTHIAS,SCHAEFER,1991/09/03,1792,631,S
ROLF,SCHUBERT,1970/02/26,1793,3350,S
GUENTHER,ZIMMERMWANN,1971/06/23,1794,1390,Z
GUENTHER,ZIMMERMANN,1971/06/23,1794,4320,Z
KURT,BUSCH,1992/11/25,1795,1029,B
MANFRED,KLEIN,1952/05/20,1796,2036,K
WOLFGANG CHRISTIAN,ALBRECHT,1996/11/22,1797,1835,A
ANDREAS,MAIER,1969/12/02,1798,920,M
JOERG,WEBER,1959/06/28,1799,1756,W
HANS,SCHMID,1963/02/25,1800,210,S
HANS,SCHMIC,1963/02/25,1800,610,S
STEFAN,SCHULTE,1979/01/08,1801,2887,S
DIETER,WAGNER,1960/09/03,1802,1662,W
GERHARD AXEL,SCHMIDT,1973/05/05,1803,3473,S
HEINZ,SCHUULZ,1979/02/18,1804,2242,S
HEINZ,SCHULZ,1979/02/18,1804,3266,S
JUERGEN,BRANDT,1976/09/28,1805,3872,B
DIETER,HORN,1926/08/27,1806,4967,H
GUENTHER,SCHMIDT,1953/06/21,1807,3432,S
JUERGEN,HAAS,2002/11/01,1808,611,H
HANS,RICHTER,1992/11/03,1809,1782,R
HANS,RICHTER,1951/11/03,1809,4819,R
KLAUS,MEYER,1946/02/23,1810,1521,M
HEINZ,SCHMITZ,2007/08/19,1811,2473,S
DETLEF,KELLER,1945/05/16,1812,4232,K
HOLGER,MEIER,1986/07/11,1813,1058,M
JOHANNES,WAGNER,1966/11/14,1814,4198,W
GEORG,THOMAS,2005/04/07,1815,3497,T
THORSTEN,ERNST,1973/10/10,1816,768,E
HORST,WINKLER,1973/10/14,1817,3445,W
MARCO,BECKER,1963/03/06,1818,2464,B
FRITZ,SCHUBERT,1970/03/17,1819,4821,S
WILHELM,WEISS,1932/08/01,1820,3302,W
PAUL,MAYER,1941/09/23,1821,2990,M
HEINRICH,MUELLER,1985/06/14,1822,149,M
BERND,ROTH,1988/10/31,1823,703,R
WILLI,FUCHS,1947/10/21,1824,2958,F
WILLIA,FUCHS,1947/10/21,1824,4811,F
WALTER,KRUEGER,1955/12/28,1825,2873,K
MICHAEL,SCHMITT,2004/04/14,1826,4007,S
THORSTEN,HARTMANN,1990/01/11,1827,4273,H
HERMANN,ALBRECHT,1997/10/21,1828,4935,A
KURT WILHELM,SCHMIDT,1953/01/08,1829,4647,S
KAI,BRAUN,1993/04/25,1830,386,B
MICHAEL,SCHUSTER,1968/01/13,1831,1707,S
MAIK,WOLFF,1978/04/26,1832,3410,W
MANFRED,WERNER,1954/03/14,1833,233,W
RUDOLF,MUELLER,1939/08/21,1834,767,M
HORST,WERNER,1929/11/08,1835,3706,W
THORSTEN,SCHMIDT,1991/10/05,1836,3595,S
FLORIAN,THOMAS,1988/11/11,1837,1191,T
WOLFGANG,SCHMITT,1975/12/27,1838,4272,S
GERHARD,WAGNER,1959/04/04,1839,2081,W
PETER,BAUER,1969/05/26,1840,584,B
HELMUT,NEUMANN,1987/08/09,1841,2743,N
HELMUT,NEUMANN,1987/08/07,1841,4588,N
WILHELM,WINTER,1962/07/15,1842,187,W
ANDREAS,GROSS SCHNEIDER,2005/11/30,1843,4897,G
KLAUS,SCHMITT KOEHLER,1958/06/14,1844,4278,S
THOMAS,FRIEDRICH,1962/05/28,1845,774,F
KLAUS,SCHOLZ,2008/03/21,1846,4094,S
JUERGEN ALEXANDER,MUELLER,1980/04/06,1847,2590,M
JAN,MUELLER,2005/11/27,1848,1000,M
JUERGEN,MEYER,1976/05/15,1849,510,M
GUENTHER,KOCH,1954/01/26,1850,620,K
DENNIS,MEIER,1943/04/22,1851,1554,M
DIETER,MEIER,1960/04/09,1852,4711,M
GUENTHER GERHARD,LEHMANN,1997/03/30,1853,4945,L
HOLGER,HARTMANN,1954/03/29,1854,3501,H
PETER,SCHULZ,1985/09/13,1855,3663,S
MARTINL,WOLF,1953/10/18,1856,1879,W
MARTIN,WOLF,1953/10/18,1856,2097,W
GERHARD,KRUEGER,1991/03/21,1857,2274,K
CHRISTIAN,HOFMANN,1982/07/19,1858,4303,H
RAINER,HERRMANN,1975/09/30,1859,1006,H
KAI,HARTMANN,1963/11/26,1860,20,H
MANFRED,HUBER,1933/01/23,1861,279,H
JUERGEN,SCHMITT,2001/11/24,1862,513,S
THOMAS,ZIMMERMANN,1970/02/20,1863,2284,Z
GUENTHER,ZIMMERMANN,1992/06/23,1864,3671,Z
WILHELM,SCHULZ,1973/02/20,1865,3875,S
HANS,SCHMIDT,2000/05/29,1866,2308,S
DIETER,FISCHER,1950/12/16,1867,2671,F
FRANK,SOMMER,1961/08/26,1868,2642,S
ANDREAS,WEBER,1967/02/21,1869,318,W
RAINER,POUHL,1971/10/24,1870,908,P
RAINER,POHL,1971/10/24,1870,1444,P
GERHARD,KOCH,1997/03/09,1871,2878,K
PETER,BAUER,1930/11/17,1872,3188,B
ANDREAS,RICHTER,1956/05/05,1873,3911,R
HERMANN,SCHMIDT,1961/07/14,1874,3539,S
HORST,JUNG,1956/01/22,1875,855,J
DIETER,RICHTER,1955/09/24,1876,1810,R
JAN,FUCHS,1999/06/26,1877,3031,F
WOLFGANG ERNST,GUENTHER,1929/10/12,1878,27,G
SIEGFRIED,MOELLER,1942/01/19,1879,526,M
MANFRED,HOFMANN,1973/04/25,1880,4333,H
JUERGEN,SCHMIDT,1959/02/28,1881,4398,S
NORBERT,HEINRICH,1963/11/09,1882,840,H
WILHELM,BERGMANN,1964/11/20,1883,2390,B
MICHAEL,MUELLER,1973/03/02,1884,311,M
THOMAS KARL,HERRMANN,1937/05/22,1885,3468,H
OLIVER,POHL,1969/02/23,1886,2362,P
GERHARD,SCHMITT,1967/11/27,1887,2552,S
GERHARD,SCHNEIDER,1929/07/08,1888,5000,S
ULRICH PETER,LANGE,1949/10/04,1889,3571,L
VOLKER,SCHMIDT,1987/10/16,1890,1112,S
THOMAS,HAHN,1978/12/27,1891,1200,H
JENS,WAGNER,2004/01/10,1892,4732,W
JENS,DIETRICH,1938/12/22,1893,4245,D
ERICH,WERNER,1986/05/06,1894,3395,W
ROLF,FISCHER,1969/02/20,1895,1033,F
ERWIN,FRANKE,1960/07/15,1896,2526,F
RAINER,KLEIN,1973/06/11,1897,2927,K
SVEN,ZIMMERMANN,1979/05/13,1898,2892,Z
KLAUS,SEIDEL,1979/08/21,1899,529,S
THOMAS,HAHN,1932/07/04,1900,4582,H
MATTHIAS,SCHWARZ,1971/04/26,1901,3010,S
ANDREAS,DIETRICH,1939/04/01,1902,783,D
HEINZ,SCHMITT,1981/08/05,1903,2140,S
WERNER,OTTO,1996/01/07,1904,4006,O
HOLGER,BAUER,1996/06/15,1905,4593,B
PETER,OTTO,1958/06/05,1906,2304,O
WILHELM,BUSCH,1960/06/05,1907,1300,B
UWE,ZIMMERMANN,1976/10/13,1908,2626,Z
GUENTHER,KUEHN,1999/03/22,1909,1970,K
RUDOLF,THOMAS,1995/07/22,1910,461,T
JOERG,POHL,1948/09/30,1911,4850,P
ANDREAS,HORN,1949/02/26,1912,1687,H
ROLF,MUELLER,2000/04/29,1913,421,M
HANSS,SCHREIBER,2008/11/27,1914,1278,S
HANS,SCHREIBER,2008/11/27,1914,1280,S
HARALD,WINKLER,1971/01/08,1915,1258,W
WILHELM,SCHMIDT,1952/05/15,1916,330,S
JUERGEN,MUELLER,2002/04/14,1917,2191,M
JUERGEN,MURLLER,2002/04/14,1917,4263,M
JUERGEN,HAAS,1963/04/08,1918,2215,H
KLAUS,MUELLER,1935/11/01,1919,1254,M
HERMANN,SCHULZ,1936/01/18,1920,4997,S
GERD,SCHREIBER,1969/05/11,1921,820,S
THOMAS,HOFFMANN,2007/12/13,1922,433,H
PAUL,BECK,1950/11/08,1923,3475,B
ERNST,WOLFF,1943/09/26,1924,219,W
WALTER THORSTEN,LUDWIG,1962/06/20,1925,776,L
GUENTHER,MUELLER,1994/11/17,1926,22,M
KLAUS,BECKER,1966/11/02,1927,600,B
KLAUS,BECKGR,1966/11/02,1927,1072,B
HELMUT,SCHNEIDER,1939/01/20,1928,292,S
ALEXANDER,KOCH,1956/07/25,1929,3316,K
MATTHIAS,SCHROEDER,1976/09/03,1930,2455,S
PETER,MUELLER,1958/09/28,1931,4557,M
JUERGEN,SCHMIDT,1986/09/29,1932,3761,S
GERD,SCHMIDT,1978/07/23,1933,1581,S
ANDREAS,RICHTER,1979/05/25,1934,3459,R
JUERGEN,BERGMANN,1951/11/13,1935,2227,B
MATTHIAS,BAUER,1948/02/02,1936,2573,B
UWE,HERRMAHN,1990/09/26,1937,793,H
UWE,HERRMANN,1990/09/26,1937,4078,H
ROLF,HARTMANN,1980/10/22,1938,1431,H
GERHARD,HUBER,1976/10/12,1939,1309,H
HANS,FRIEDRICH,1943/09/15,1940,2002,F
MICHAEL JUERGEN,SCHAEFER,2004/01/19,1941,813,S
KARZL,ALBRECHT,1953/08/15,1942,2533,A
KARL,ALBRECHT,1953/08/15,1942,2833,A
PATRICK,WERNER,1942/02/25,1943,4493,W
GUENTHER,LORENZ,1981/08/21,1944,161,L
ANDREAS,SCHMIDT,1977/12/04,1945,1382,S
ANDREAS,WEBER,1952/10/17,1946,3066,W
KURT,KOERTIG HOFFMANN,1962/09/03,1947,4627,K
MARTIN,ALBRECHT,1957/08/25,1948,2089,A
MICHAEL,SCHOLZ,1957/12/01,1949,2717,S
DIETER,SCHAEFER,1960/02/01,1950,2298,S
HELMUT,PETERS,2007/09/03,1951,63,P
THOMAS MANFRED,HORN,1949/03/30,1952,4160,H
HEINZ,LORENZ,2003/02/04,1953,2520,L
WOLFGANG,WEBER,1996/09/09,1954,570,W
WALTER,KOCH,1928/10/01,1955,3002,K
ANDRE,MAIER,1929/01/11,1956,3190,M
UWE,HUBER,2003/10/22,1957,4495,H
HORST,MUELLER,2001/02/20,1958,917,M
JOACHIM,HERRMANN,1961/11/07,1959,3566,H
WILLI,MEYER,2001/10/29,1960,3280,M
ANDREAS,SCHWARZ,1975/05/25,1961,4655,S
RUDOLF,SCHMITZ,2005/11/06,1962,86,S
RUDOLF,SCHMITZ,2005/12/06,1962,4995,S
CHRISTIAN,SCHMIDT,1945/05/19,1963,2528,S
WERNER,SCHNIDT,1956/10/08,1964,1329,S
WERNER,SCHMIDT,1956/10/08,1964,3177,S
THOMAS,BECKER,1993/03/05,1965,2156,B
RAINER,MUELLER,1960/01/14,1966,4873,M
JUERGEN,SCHROEDER,1962/11/08,1967,2438,S
CHRISTIAN,MAIER,1942/02/02,1968,3261,M
HORST,MUELLER,1981/08/21,1969,939,M
OLIVER,SCHOLZ,1994/09/17,1970,984,S
WERNER,GUENTHER,1956/01/25,1971,48,G
UWE HEINRICH,SCHUBERT,1981/08/10,1972,2136,S
CHRISTIAN,LANGE,1935/06/04,1973,3562,L
THOMAS,DIETRICH,1955/10/10,1974,2122,D
GERHARD,GUENTHER,1985/12/28,1975,2666,G
MICHAEL,LEHMANN,1985/09/25,1976,1654,L
THORSTEN,LANGE,1980/07/29,1977,652,L
RAINER,LANGE,1948/12/03,1978,1935,L
RAINER,LANGEG,1948/12/03,1978,2615,L
MICHAEL HOLGER,WEBER,1955/09/29,1979,1099,W
MICHKAEL HOLGER,WEBER,1955/09/29,1979,3825,W
AXEL THORSTEN,FISCHER,2002/07/08,1980,2950,F
ROLF,SCHWARZ,1941/06/14,1981,2488,S
RAINER,RICHTER,1977/04/16,1982,2316,R
RAINER,RICHTER,1965/04/16,1982,4611,R
CHRISTOPH,MEYER,1954/01/15,1983,4704,M
PETER,WAGNER,1998/06/17,1984,882,W
PELTER,WAGNER,1998/06/17,1984,3126,W
TOBIAS ALFRED,FRIEDRICH,1990/07/22,1985,599,F
CHRISTIAN,MUELLER,2005/12/12,1986,128,M
RALF,SCHULZ,1936/05/17,1987,3570,S
HOLGER,MEYER,1967/02/24,1988,71,M
UWE,MUELLER,1964/12/04,1989,3850,M
THOMAS,MAYER,1976/09/29,1990,2121,M
WOLFGANG,LUDWIG,1927/04/29,1991,2631,L
WOLFGANG,LUDWIG,1927/12/29,1991,4769,L
PETER,BRANDT,1994/05/25,1992,2386,B
THOMAS,ROTH,1973/03/25,1993,250,R
UWE,KELLER,2000/07/05,1994,5,K
HERMANN HERBERT,SCHAEFER,1966/09/08,1995,3500,S
HORST,RICHTER,1973/01/02,1996,2419,R
CHRISTIAN,SCHMIDT,1970/12/13,1997,90,S
KAI,GROSS,1951/11/12,1998,1699,G
CHRISTOPH,SCHWARZ,1943/07/14,1999,4202,S
UWE,HERRMANN,1981/03/19,2000,2408,H
WOLFGANG,WINTER,1979/05/24,2001,3835,W
JOHANNES,NEUMANN,1951/11/02,2002,3529,N
HANS,MAIER,1956/02/07,2003,1996,M
DANIEL,KRAUSE,1980/02/05,2004,891,K
MICHAEL JUERGEN,WEBER,2000/04/09,2005,4288,W
JENS,ENGEL,2006/08/08,2006,2633,E
STEFAN,SCHMITZ,1997/02/08,2007,1215,S
ANDREAS,HOFFMANN,1937/12/24,2008,2370,H
JUERGEN,BECK,1965/04/06,2009,1437,B
WOLFGANG,KAISER,1966/02/04,2010,792,K
DIETER,LANG,1972/09/26,2011,666,L
ANDREAS,SOMMER,1957/04/07,2012,4756,S
KAI,KLEIN,1940/10/10,2013,4757,K
STEFAN,PETERS,1985/04/03,2014,4916,P
LARS,BECKER,1963/02/08,2015,2810,B
MAIK,FISCHER,1940/08/29,2016,636,F
KURT,SCHAEFER,2004/12/09,2017,1043,S
HERBERT,GUENTHER,1954/08/16,2018,4381,G
REINHARD PAUL,HAHN,1970/06/01,2019,2292,H
HORST,BRAUN,1992/10/06,2020,2196,B
MICHAEL,HOFMANN,1964/04/12,2021,2966,H
HARALD,RICHTER,1940/08/28,2022,2851,R
WERNER,KRUEGER,1963/12/08,2023,3502,K
KLAUS,JUNG,1975/05/30,2024,952,J
KLAUS,JUNG,1965/05/30,2024,2339,J
MICHAEL,MEYER,2007/06/02,2025,4508,M
FRANK,SCHMIDT,1986/10/15,2026,3650,S
ROLF,POHL,1952/11/08,2027,3951,P
STEFAN,GUENTHER,1926/04/28,2028,3227,G
WOLFGANG,WAGNER,2004/07/21,2029,3196,W
DIRK,RICHTER,1938/12/08,2030,1853,R
HELMUT,MOELLER,1999/08/01,2031,4296,M
HOLGER,WOLF,1943/01/19,2032,4162,W
WOLFGANG,MUELLER,1986/10/10,2033,626,M
KAI,KLEIN,1981/12/18,2034,4651,K
BERND,WEBR,1927/11/06,2035,2825,W
BERND,WEBER,1927/11/06,2035,3171,W
JOHANN,MOELLER,1928/06/02,2036,1224,M
CARSTEN,WAGNER,1934/04/21,2037,413,W
WILHELM,BRANDT,1966/04/14,2038,4173,B
JUERGEN,WOLFF,1939/07/24,2039,322,W
UWE,BAUER,1971/09/30,2040,2731,B
WERNER,WERNER,1972/11/19,2041,1240,W
MICHAEL,WAGNER,1964/12/22,2042,3908,W
THORSTEN,MOELLER,1982/09/04,2043,3346,M
THORSTEN,SCHOLZ,1963/12/23,2044,2347,S
FRIEDRICH,NEUMANN,1965/03/31,2045,4222,N
BERND RALF,BERGMANN,1956/05/26,2046,4518,B
BERND,LORENZ,1978/06/10,2047,3451,L
PETER,MUELLER,1950/04/02,2048,336,M
JUERGEN,BAUER,1972/10/03,2049,4346,B
JUERGENN,BAUER,1972/10/03,2049,4397,B
THOMAS,PETERS,1962/02/04,2050,4247,P
HANS,ZIMMERMANN,1944/07/31,2051,3053,Z
MATTHIAS,KOEHLER,1986/01/12,2052,770,K
MARKUS,WEBER,1954/07/18,2053,1631,W
MARKOUS,WEBER,1954/07/18,2053,4628,W
GERD,GUENTHER,1976/05/04,2054,3089,G
MANFRED,MAIER,1946/08/11,2055,3330,M
CARSTEN,SCHAEFER,1964/02/23,2056,1153,S
MARTIN,BECKER,1931/09/23,2057,355,B
JUERGEN,RICHTER,1977/05/26,2058,4461,R
THOMAS,SCHREIBER,1930/03/28,2059,2716,S
THOMAS,KOEHLER,1972/07/11,2060,3609,K
THORSTEN,MUELLER,1938/09/12,2061,940,M
THORSATEN,MUELLER,1938/09/12,2061,1471,M
SVEN,MUELLER,1940/02/07,2062,1420,M
JENS,KELLER,1980/01/11,2063,3851,K
THOMAS,KAISER,1680/05/13,2064,2819,K
THOMAS,KAISER,1980/05/13,2064,3580,K
STEFAN KURT,KRAUSE,1979/09/11,2065,3102,K
SVEN,SCHMIDT,2003/12/06,2066,1815,S
WILHELM,MUELLER,1986/02/02,2067,297,M
JUERGEN,MUELLER,1943/10/06,2068,3088,M
JUERGEN,MUECLER,1943/10/06,2068,4012,M
THORSTEN,MUELLER,1959/09/28,2069,3032,M
HORST,MEYER,1991/07/12,2070,382,M
JUERGEN,PETERS,1976/09/01,2071,392,P
JOACHIM,KUEHN,1994/11/21,2072,28,K
JOACHIM,KUEHN,1994/11/71,2072,3391,K
KARL,WEBER,2000/05/02,2073,1330,W
ANDREAS,WINKLER,1930/09/06,2074,2998,W
HORST,STEIN,1966/03/08,2075,1543,S
STEFAN,SCHNEIDER,1966/04/23,2076,188,S
BERND,SCHWARZ,1997/09/22,2077,1740,S
WERNER WOLFGANG,BECKER,1999/03/07,2078,4026,B
HORST,SCHMIDT,1999/01/16,2079,4483,S
WOLFGANG,BRAUN,1968/11/18,2080,3051,B
BERND,SCHULZE,1995/12/16,2081,3287,S
ANDREAS,KLEIN,1989/08/06,2082,3469,K
BERNHARD,BECKER,1925/01/10,2083,2673,B
BERNHARD,BECKER,2002/01/10,2083,3315,B
HANS,MUELLER,1999/05/31,2084,2032,M
JUERGEN,HERRMANN,1969/12/14,2085,1967,H
DANIEL,MAYER FISCHER,2003/12/15,2086,4948,M
GUENTHER,SCHROEDER,1992/05/19,2087,2396,S
ALEXANDER,WEBER,2001/10/01,2088,3246,W
PETER,WAGNER,2002/04/21,2089,2816,W
WERNER,LANGE,1990/01/20,2090,3313,L
WERNER,LAMGE,1990/01/20,2090,4643,L
BERND,WEBER,1953/07/28,2091,2047,W
STEFAN,BERGMANN,1950/11/05,2092,2740,B
VOLKER,ALBRECHT,1968/09/28,2093,556,A
THOMAS,SCHNEIDER,1997/01/20,2094,313,S
MANFRED,LEHMANN,1952/01/10,2095,2580,L
JUERGEN NORBERT,MEYER,1981/05/10,2096,1910,M
DENNIS,LANGE,1998/05/15,2097,518,L
ROLF,SAUER,1952/01/31,2098,4210,S
PAUL,SCHULZ,1931/12/17,2099,850,S
CHRISTOPH,KOEHLER,1948/02/29,2100,2795,K
MARTIN,BERGMANN,1992/08/30,2101,4330,B
OTTO,MEYER,1977/11/15,2102,3249,M
OLIVER JOERG,KRUEGER,1980/04/18,2103,1861,K
HELMUT,KLEIN,1952/01/05,2104,1349,K
HEINRICH,KRAUSE,2005/06/09,2105,2343,K
JUERGEN,KUEHN,1944/07/08,2106,4119,K
BJOERN,HEINRICH,1988/03/07,2107,4680,H
PETER,LUDWIG,1969/11/30,2108,4042,L
VOLKER,BECKER,1939/04/11,2109,863,B
DIRK,SCHROEDER,1983/07/01,2110,3540,S
PETER,SCHMIDT,1995/01/25,2111,2900,S
KLAUS,HARTMANN,1973/10/07,2112,4926,H
KLAUS,MEYER,1946/10/21,2113,465,M
MATTHIAS,RICHTER,1930/03/03,2114,3356,R
WERNER,BECKER,1991/03/27,2115,2895,B
HELMUT,KLEIN,2006/08/10,2116,3918,K
JOERG,VOGT,1992/10/28,2117,3724,V
DIETER,SCHMITZ,1954/08/08,2118,3116,S
KARL,SCHMIDT,1998/11/21,2119,3037,S
DIETER,HARTMNN,1965/11/08,2120,1941,H
DIETER,HARTMANN,1965/11/08,2120,3318,H
MARCO,LEHMANN,1944/07/18,2121,230,L
MARCO,LEHMANN,1944/07/16,2121,885,L
THOMAS,SCHMIDT,1960/08/31,2122,2578,S
NORBERT,HARTMANN,1941/02/16,2123,2586,H
KARL,THOMAS,1943/03/08,2124,2675,T
KARL,THOMAS,2001/03/08,2124,3134,T
WOLFGANG,SCHULZE WINTER,1931/09/18,2125,474,S
THOMAS,MEYER,1941/07/03,2126,1291,M
THOIMAS,FUCHS,1958/09/27,2127,1604,F
THOMAS,FUCHS,1958/09/27,2127,1644,F
PETER,BAUER,1941/12/14,2128,2613,B
ANDREAS,LORENZ,1978/08/14,2129,4751,L
FRANK,BECKER,1969/09/02,2130,950,B
FRANK,SCHROEDER,1952/04/18,2131,498,S
FRANK,SCHROEDER,1952/04/19,2131,2457,S
JUERGEN,KRAEMER,1965/03/15,2132,3033,K
WALTER,FUCHS,1990/03/25,2133,2420,F
JOERG,MUELLER,1973/12/08,2134,1854,M
DIETER,BECK,1944/09/01,2135,645,B
HEINZ,MUELLER,1968/05/17,2136,1217,M
WOLFGANG,KRAUSE,1993/07/30,2137,4489,K
DIETER,WEBER,1957/02/09,2138,726,W
RAINER,WAGNER,1962/07/21,2139,1079,W
WOLFGANG,MOELLER,1965/05/22,2140,275,M
PETER,HUBER,1968/07/10,2141,2999,H
WILHELM,BAUER,1991/07/25,2142,4914,B
CHRISTIAN,WINKLER,1973/10/29,2143,1752,W
NILS,FISCHER,2003/06/14,2144,2560,F
KLAUS,SCHUBERT,1945/11/04,2145,4823,S
LARS,KRAUSE,1933/08/08,2146,3486,K
HANS,SCHNEIDER,1976/02/13,2147,4625,S
ALEXANDER,BRAUN,2003/12/06,2148,3881,B
KURT,LANG,1942/12/29,2149,1364,L
HERMANN,SCHNEIDER,1974/01/17,2150,944,S
MARTIN,KAISER,1983/02/09,2151,1738,K
JENS,MUELLER,1968/09/05,2152,1730,M
PETEHR,KOCH,1969/07/17,2153,1426,K
PETER,KOCH,1969/07/17,2153,2102,K
MARTIN,MUELLDR,1977/05/27,2154,380,M
MARTIN,MUELLER,1977/05/27,2154,674,M
WERNER,WAGNER,1990/01/10,2155,2077,W
JOACHIM,POHL,1985/02/08,2156,2321,P
THOMAS UWE,WOLFF,1978/07/19,2157,3364,W
PETER,WEISS,1982/12/07,2158,1606,W
ANDRE,JUNG,1982/05/21,2159,4427,J
GERD,ROTH,2000/11/08,2160,4586,R
PETER,MOELLER,1944/06/16,2161,2548,M
CARSTEN,POHW,1930/03/14,2162,1806,P
CARSTEN,POHL,1930/03/14,2162,4085,P
RICHARD,KLEIN,1992/09/26,2163,3929,K
STEFAN,KLEIN,1984/06/20,2164,2051,K
KURT,KLEIN,1949/11/21,2165,3679,K
STEFAN,KRUEGER,1939/08/29,2166,447,K
STEFAN,KRUEGDER,1939/08/29,2166,1302,K
JUERGEN,MARTIN,1937/01/19,2167,3235,M
FRANK,KLEIN,1973/09/06,2168,877,K
FRANK,SCHUBERT,1951/11/12,2169,2046,S
FRANK,SCHULZ,1997/11/19,2170,4295,S
THOMAS,SCHAEFER,1978/05/19,2171,3874,S
GUENTHER,SCHULZE,1970/07/10,2172,2982,S
GUENTHER,MOELLER,1999/06/26,2173,1082,M
WILHELM,KOERTIG,1979/05/13,2174,2663,K
KLAUS,KELLER,1974/12/07,2175,2296,K
THORSTEN,KOCH,1939/13/19,2176,305,K
THORSTEN,KOCH,1939/12/19,2176,4603,K
STEFAN WALTER,LANGE,1989/04/13,2177,3424,L
WERNER MICHAEL,HUBER,1994/02/08,2178,286,H
ROLF,WOLF,1939/10/25,2179,2352,W
OLIVER,LUDWIG,1991/04/21,2180,4867,L
WERNER,RICHTER,2000/02/01,2181,1899,R
GERHARD,KAISER,1994/05/20,2182,3405,K
GERHARD,WERNER,1981/01/15,2183,3420,W
HANS,WEBER,1976/02/09,2184,3984,W
GERHARD,WEISS,1998/02/21,2185,699,W
WOLFGANG NORBERT,KLEIN,1939/09/23,2186,4687,K
WOLFGANG,WAGNER,1971/05/06,2187,4048,W
WOLFGANG,WAGMER,1971/05/06,2187,4565,W
KLAUS,HAHN,1993/12/05,2188,2669,H
OLIVER,MARTIN,1983/07/30,2189,3988,M
WOLFGANG,KLEIN,1975/09/18,2190,1472,K
WERNER,SCHOLZ,1986/11/26,2191,1531,S
JAN,HOFFMANN,1924/05/20,2192,740,H
