first_name,last_name,dob,ent_id,id,block
KLAUS,WALTER,2001/02/24,3196,938,W
PETER,BAUMANN,1936/07/04,3223,1745,B
MATTHIAS,SCHULZE,1983/09/02,3238,1614,S
KLAUS,WAGNER,1968/05/14,3248,923,W
NILS,BECK,2001/03/29,3277,594,B
FRANK,KOCH,1972/07/05,3287,691,K
FRANK,WEBER,1940/08/19,3294,3772,W
CHRISTIAN,KOCH,1992/01/09,3322,4957,K
DIETER,SCHUMACHER,1989/04/15,3324,2545,S
THOMAS,RICHTER,1954/11/11,3348,4143,R
JUERGEN,ZIMMERMANN,1975/10/20,3350,4329,Z
MICHAEL,SCHAEFER,1953/05/04,3361,3574,S
KARL,FRIEDRICH,1951/12/08,3366,998,F
CHRISTIAN,WEISS,1932/04/25,3405,3814,W
GUENTHER,KELLER,1966/03/12,3416,2068,K
OLIVER,RICHTER,1961/08/23,3431,1981,R
MICHAEL,FRIEDRICH,1931/06/21,3433,4339,F
ANDIREAS,SCHNEIDER,1995/07/24,3443,3691,S
RALF WILHELM,SCHOLZ,1969/06/13,3451,2571,S
FRANK,HAAS,1957/03/09,3452,362,H
JUERGEN,SCHMIDT,1969/08/31,3459,1761,S
CHRISTIAN,BAUER,1992/07/30,3475,1501,B
MICHAEL,HERRMANN,2006/07/17,3477,390,H
HEINZ,SCHMIDT SCHULZ,2004/10/07,3478,4038,S
SVEN,SCHMITT,1968/12/14,3479,598,S
RALF,BAUEE,1964/02/16,3487,2828,B
HANS,VOGEL,1997/07/15,3497,2622,V
MAIK,MUELLER,1977/02/13,3518,4641,M
KURT,BRANDT,1987/02/12,3529,3258,B
SVEN,MUELLER,1987/04/15,3547,3390,M
MARTIN,WINKLER,1959/02/24,3556,4242,W
THOMAS,SCHULZE,1958/06/26,3573,2378,S
ALEXANDER,ENGEL,1969/10/25,3582,3735,E
THOMAS,WINKLER,1949/07/28,3583,558,W
STEFAN,BAUER,2004/12/19,3585,327,B
MICHAEL,BECKER,1942/03/26,3598,200,B
CARSTPEN,WERNER,1953/05/06,3621,1257,W
GUENTUHER,MUELLER,2003/09/02,3640,2120,M
ANDREAS,KRUEGER,1967/13/10,3649,323,K
WERNER,SCHMIDT,1975/11/21,3662,3084,S
ANDRUEAS RALF,KOEHLER,1958/07/29,3691,2416,K
HELMUT,BRAUN,1960/11/03,3706,4587,B
PETER,KELLER,2008/08/07,3714,4416,K
JUERGEN,BERGMANN,1960/06/26,3767,2852,B
UWE,NEUMANN,1947/05/19,3785,3279,N
WOLFGANG,GUENTHER,1959/07/09,3813,2823,G
MANFRED,SIMON,1995/10/09,3829,2820,S
CHRISTIAN,BECK,1967/10/03,3851,36,B
MANFRED,MUELLER,1937/10/24,3874,1720,M
GUENTHER,WALTER,1973/07/08,3877,978,W
OLIVERH,SCHMITZ,2000/09/28,3886,1439,S
THOMAS,BERGMANN,1975/12/31,3910,3718,B
BERND,MAIER,1998/08/20,3914,34,M
GUENTHER,WALTER,1956/03/11,3930,712,W
RALF,LORENZ,1983/03/14,3939,3030,L
GERHARD,PETERS,1984/08/16,3968,3303,P
MICHAEL,MUELLOR,2006/09/10,3973,3832,M
DIETER,SCHULZ,1961/06/10,4017,4571,S
ALEXANDER HOLGER,KUHN,1961/06/06,4060,1030,K
PAUL,HARTMANN,1963/06/14,4078,3039,H
ANDREAS KARL,HOFMANN,1954/12/19,4089,4139,H
JUERGEN,HOFFMANN,1986/11/25,4091,2224,H
PETER,SCHAEFER,1957/09/23,4120,3281,S
ULRICH,KOCH,1982/10/05,4128,2382,K
MANFRED,MEYER,1967/03/25,4129,3841,M
WERNER,MEIER,1949/04/24,4132,4467,M
THOMAS,SCHMIDT,1966/11/11,4135,3041,S
WERNER,ZIEGLER,1966/08/04,4145,614,Z
RAINER,MUEGLLER,1961/07/06,4149,221,M
RAINER,MUELLER,1961/07/06,4149,1493,M
UWE,GUENTHER,1948/02/15,4188,3970,G
DANIEL,MEIER,1950/01/04,4194,3885,M
GUENTHER,SCHULZ,1987/02/21,4255,4491,S
MANFRED,MEYER,1972/06/13,4256,403,M
CHRISTIAN,BECKER,1998/10/06,4262,1118,B
ERNST,SCHUBERT,1925/01/30,4280,3268,S
THORSTEN,SCHWARZ,1989/06/30,4291,1938,S
JAN,SCHMIDT,1945/06/26,4307,1301,S
GERHARD,ZIMMERMANN,1999/02/15,4337,4959,Z
UWE,JAEGER,1982/04/08,4342,3800,J
WALTER,SCHMID,1963/03/17,4354,1951,S
ANDREAS,SCHULTE,1962/02/18,4359,251,S
FRANK,WOLF,1963/06/05,4363,1473,W
HORST CHRISTIAN,BERGMANN,2003/02/20,4364,2581,B
KLAUS,BECK,1962/12/09,4372,1963,B
RALF,BRAUN,1943/10/20,4373,490,B
HEINZ,KUHN,1950/04/07,4382,680,K
WILLI,GROSS,1969/05/30,4386,1032,G
THOMAS,BERGER,1977/07/06,4396,4729,B
HORST FRIEDRICH,LAMGE,1975/04/19,4399,1838,L
ANDRE,SCHNEIDER,1934/04/11,4418,310,S
FRANK,KRAUS,1966/05/26,4428,96,K
BERND,LANGE,1995/06/25,4443,3353,L
MICHAEL,WALTER,1967/02/06,4462,3808,W
SUSANNE,MUELLER,1945/03/08,4507,8253,M
HEIKE PETRA,HAAS,1956/01/31,4524,9177,H
HEIKE,MOELLER,1969/06/12,4546,9073,M
ANGELIKA,GRAF,1941/04/24,4554,6604,G
INGE,HAAS,1940/12/19,4555,9597,H
ERNA,KELLER,1962/02/12,4576,9465,K
PETRA,SCHWARZ,1973/05/29,4597,9270,S
RENATE ANNA,MARTIN,1986/07/02,4616,7668,M
CHRISTA,GUENTHER,1975/04/27,4652,5341,G
URSULA,SCHMITT,1928/03/06,4661,6407,S
SABINEQ,MAYER,1962/04/29,4698,9670,M
MARTINA,BAUMANN,1949/07/28,4709,8851,B
ANNA,KOEHLER,1937/03/18,4718,8005,K
CHRISTINE,BECK,1949/11/01,4726,5153,B
SABINE,SEIDEL,1958/06/23,4736,7262,S
BAERBEL,WALTER,1966/06/14,4737,5845,W
SABINE,VOGT,1968/11/06,4738,7321,V
BRIGITTE,MAIER,1950/08/15,4764,8145,M
CLAUDIA,KOERTIG,1954/11/27,4769,9992,K
MARTHA,MOELLER,1989/01/29,4785,8357,M
RENATE,HOFMANN,1973/02/05,4820,7140,H
CHRISTA,ALBRECHT,1989/11/06,4825,6677,A
MARTINA,HARTMANN,1963/07/10,4835,6790,H
HEIKE,LANGE,1928/04/24,4846,7411,L
CHRISTIANE,SCHMIDT,1982/02/05,4848,7212,S
MARTINA,MUELLER,1954/07/10,4892,6724,M
HEIKE,KRAUS,1968/03/05,4896,6240,K
STEFANIE,FISCHER,1963/12/04,4912,8578,F
URSULA,WAGNER,1949/07/07,4914,8921,W
MARTHA,KRAUS,1980/01/11,4943,7229,K
CHRISTA INGRID,GUENTHER,1981/04/03,4947,7674,G
MARIA,LANGE,1965/09/04,4961,7136,L
INGRID,SCHMITT,1931/01/04,4975,6327,S
CLAUDIA HERTHA,GROSS,1937/09/09,5003,6642,G
CHRISTA,WEISS,1992/12/03,5031,8619,W
BIRGIT,MUELLER,1998/04/19,5042,7992,M
UTE,JAEGER,1975/11/10,5058,7704,J
UTE ANDREA,BECKER,1938/04/30,5062,6516,B
GERDA,ROTH,1997/06/12,5068,9254,R
GABRIELE,MEYER,1936/01/26,5076,5173,M
GISELA,SCHNEIDER,1943/05/07,5097,8204,S
CHARLOTTE,SCHNEIDER,1930/11/29,5132,9523,S
MARIA,BERGMANN,1941/04/24,5135,6422,B
GISELA,MEIER,1976/06/25,5140,9548,M
URSULA,KOEHLER,1936/05/18,5143,6047,K
ANDREA,BERGER,1960/06/19,5150,7837,B
MARTINA,ENGEL,1954/02/25,5181,7271,E
SUSANNE,WALTER,1975/11/07,5183,7335,W
SABINE,BAUER,2002/07/13,5201,7306,B
HELGA,SIMON,2001/04/06,5209,6445,S
HILDEGARD,SCHNEIDER,1973/03/03,5229,5256,S
ILSE,RICHTER,1976/12/28,5232,6788,R
ANGELA,SCHMITT,1948/05/30,5233,9370,S
KARIN,WOLFF,1963/12/25,5246,7919,W
URSULA,LEHMANN,1967/10/31,5277,6173,L
MARIA,SCHULZE,1949/04/03,5289,6026,S
SABINE,KLEIN,1940/03/09,5311,9945,K
BRIGITTE,SCHNEIDER,1948/08/28,5366,8861,S
HEIKE,WAGNER,1930/09/12,5390,6633,W
MONIKA,MUELLER,1986/06/01,5404,6858,M
ILSE,SCHUERT,1935/08/14,5414,5141,S
CHRISTA,ROTH,2000/10/26,5418,7071,R
MARGARETE,BRAUN,1989/09/06,5427,6117,B
GERTRUD,FISCHER,1967/02/09,5428,7663,F
ELKE,LANGE,1996/04/19,5440,8435,L
ANJA,SCHNEIDER,1949/06/30,5468,6926,S
CHRISTA,MUELLER,2008/05/07,5471,6151,M
ANNA,KRAEMER,2006/12/07,5473,9215,K
UTE,SCHMIDT,1941/02/06,5487,7452,S
CHRISTA,LANGE,1934/05/14,5524,9238,L
BRIGITETE IRMGARD,ZIMMERMANN,1954/12/10,5526,5930,Z
ERIKA,SEIDEL,1953/01/15,5545,7395,S
BARBARA,SCHMIDT,1956/08/09,5550,7990,S
SANDRA,JAEGER,2003/09/07,5555,5947,J
INGRID,LEHMANN,1936/03/03,5568,7650,L
PETRA,HAAS,1953/02/24,5570,7495,H
MARION,BAUER,1962/04/27,5574,7061,B
KARIN,HOFFMANN,1989/04/03,5575,6792,H
KATHRIN,SCHAEFER,1951/01/22,5577,5495,S
RENATE,SCHMITZ,1960/01/09,5584,5940,S
BRIGITTE,BERGER,1994/11/12,5586,5327,B
ANGELIKA,FRANK,1954/03/10,5596,8766,F
SUSANNE KERSTIN,WOLF,1948/09/24,5605,6953,W
BIRGIT,SCHULZ,1948/01/30,5611,8004,S
CHRISTA,WOLFF,1990/06/14,5618,6130,W
CHRISTA,WOLFZF,1990/06/14,5618,9400,W
UTE,MOELLER,1997/12/20,5640,8356,M
KARIN,HUBER,1924/07/04,5653,9036,H
SIGRID,MEYER,1954/05/10,5684,6464,M
EDITH,LEHMANN,1953/01/19,5692,6257,L
BIRGDIT,VOGEL,1961/08/14,5696,6315,V
MARIANNE,WALTER,1948/10/17,5712,9346,W
GABRIELE,SCHUSTER,1943/11/21,5715,6371,S
ELISABETH,FRIEDRICH,1982/10/26,5733,6891,F
URSULA,SCHAEFER,1941/03/02,5735,5821,S
CHRISTA,FISCHER,1999/03/26,5738,9987,F
BRIKTTA,MEYER,1945/02/02,5759,6566,M
KATHRIN,FISCHER,1958/02/02,5762,7374,F
HELGA,KRAUSE,1957/05/07,5804,9813,K
BIRGIT,STEIN,1970/10/28,5807,7823,S
CHRISTIANE,SCHMID,1982/09/09,5809,9470,S
ANKE,FUCHS,2008/10/31,5832,7487,F
RENATE,LORENZ,1935/06/29,5849,6555,L
PETRA,FRIEDRICH,1960/09/17,5860,9840,F
RENATE,SCHULZ,1973/11/19,5864,5399,S
ANNA,SIMON,1973/11/09,5911,6973,S
ELISABETH,BECKER,1989/01/08,5918,8303,B
STEFANIE,KRUEGER,1961/08/27,5947,9780,K
BIRGIT,MEIER,1941/06/08,5955,5643,M
CHRISTINA,WEBER,1998/07/01,5962,8915,W
BRIGITTE,SCHMIDT,1982/10/29,5988,7570,S
BRIGIWTTE,SCHMIDT,1982/10/29,5988,9652,S
CHRISTDINE,LUDWIG,1950/06/25,6027,8829,L
PETRA,FRIEDRICH,1951/07/08,6029,6901,F
KATHARINA,MOELLER,1987/01/14,6055,5427,M
GISELA,SCHACFER,1958/02/28,6076,6518,S
MARTHA,KOCH,1925/11/05,6079,9028,K
NICOLE,BRANDT,1960/04/15,6080,6463,B
HELGA,ALBRECHT,1981/05/23,6089,5051,A
HEIKE ANDREA,HAAS,1953/02/01,6118,6442,H
ERIKA,MUELLER,2007/04/03,6121,5066,M
ANDREA,BRAUN,1969/11/11,6133,5566,B
BIRGIT SUSANNE,LANG,1982/05/06,6134,6900,L
CHRISTINE,WAGNER,1928/11/08,6143,7646,W
ANGELA,SCHUBERT,1972/05/12,6199,9339,S
SANDRA,HERRMANN,1951/10/10,6202,5437,H
MONIKA RENATE,SCHREUBER,1941/02/22,6207,9191,S
MARIANNE,LORENZ,1952/01/19,6218,6110,L
KATHRIN,VOIGT,2006/10/22,6220,9127,V
MARGARETE,MUELLER,1967/08/15,6230,5937,M
BAERBEL,BERGER,1973/01/22,6239,5363,B
CHRISTA,KRUEGER,1966/09/08,6240,9698,K
ANNA,MEYER,1982/07/25,6243,8438,M
KERSTIN,SCHNEIDER,1943/02/01,6244,6450,S
RENATE,VOGT,1996/01/01,6246,5895,V
KARIN,BRANDT,1970/06/20,6251,6434,B
INGRID,MEYER,1940/08/15,6273,6303,M
ANNA,GRAF,1946/04/28,6289,6863,G
CHRISTIANE,KUHN,1982/12/13,6343,6469,K
INGRID,KLEIN,1945/10/14,6352,6942,K
SUSANNE,WINTER,1955/08/06,6353,7464,W
SABINE,SCHMITT,1980/08/01,6369,9251,S
DANIELA,SCHUMACHER,1996/06/09,6379,7590,S
ANDREA,WOLF,1956/06/22,6411,7205,W
BARBARA,SCHUBERT,2004/08/06,6419,9010,S
KARIN,MEYER,1962/11/06,6441,8729,M
URSULA,BAUER,1940/04/30,6463,8961,B
HELGA KATHARINA,KLEIN,1951/04/18,6474,8606,K
ILSE,VOIGT,1979/08/27,6488,8678,V
RENATE,KUEHN,1995/10/05,6490,9499,K
MELANIE NICOLE,SCHAEFER,1966/05/04,6498,6320,S
GERTRUD,SCHULZE,1944/08/02,6524,5371,S
KARIN,BAUER,1934/05/16,6526,7479,B
ELISABETH,MUELLER,2006/07/19,6551,6740,M
GERDA,SCHNEIDER,1988/12/08,6556,6172,S
MARGARETE,SCHMIDT,1998/06/05,6559,8825,S
RENATE,SCHMIDT,1999/07/21,6565,5779,S
EDITH,SCHMIDT,1989/02/15,6573,5052,S
SILKE,BRAUN,1966/06/20,6591,8140,B
SILVIA,SCHAEFER,1943/02/05,6607,6678,S
SABINE,FRANK,1931/04/72,6623,8382,F
KARIN SABINE,HEINRICH,1943/11/08,6631,7860,H
MARION,KOERTIG,1967/10/02,6633,8816,K
SABINE,LANGE,1953/01/26,6639,7129,L
SABINE,SCHAEFER,1967/01/07,6661,9012,S
STEFANIE,SCHMID,1957/07/12,6667,6179,S
HELGA,SCHMITZ,1980/11/19,6673,8965,S
NICOLE,MUELLER,1951/01/02,6699,6883,M
WALTRAUD,LANG,1983/04/28,6700,9834,L
KARIN,MEYER,1925/02/11,6735,6758,M
NICOTLE,SCHMIDT,1998/08/16,6750,9803,S
HEIVKE,RICHTER,1953/12/09,6771,7865,R
MONIKA,KRUEGER,1951/08/21,6778,7171,K
JUTTA,LEHMANN,1992/08/13,6792,5086,L
INGEBORG,WEBER,1947/10/22,6798,9471,W
STEFANIE,MUELLER,1959/02/15,6806,9763,M
ELISABETH,KRAEMER,1968/06/26,6833,5306,K
MARIANNE,MUELLER,1966/08/18,6848,7525,M
KARIN,SCHMIDT,1944/08/29,6855,8636,S
BAERBEL,SCHROEDER,1989/09/26,6885,7357,S
SABINE,SCHNEIDER,1985/06/26,6887,5453,S
HELGA,FISCHER,1939/11/29,6906,6063,F
BIRGIT,SOMMER,1979/10/05,6918,9056,S
INGRID,WALTER,1996/09/23,6929,7352,W
GISELA,HAAS,1949/04/14,6931,8975,H
ANNA,BAUMANN,1983/04/16,6942,9366,B
ANNA,SCHMIDT,1936/07/13,6947,8410,S
GERIDA,KELLER,1947/08/16,6969,9488,K
HANNELORE,SCHMITT,1998/02/10,6974,7203,S
JOHANVNA,SAUER NEUMANN,1969/11/05,6976,6657,S
GISELA,SCHMITZ,1976/03/08,6979,6718,S
KARIN,KUEHN,1971/03/25,6990,5026,K
KATHARINA KATHARINA,LANGE,2001/08/31,6993,5464,L
CHRISTA,MUELLER,1958/02/01,6994,6800,M
GISELA,HOFMANN,1964/01/09,7028,6086,H
INGEBORG,RICHTER,1995/05/02,7030,6038,R
ELKE,MAIER,1971/11/07,7031,9635,M
BRIGITTE,ENGEL,1958/08/07,7042,7848,E
ELKE,THOMAS,1948/03/10,7056,7038,T
CLAUDIA PETRA,KRAUSE,1956/12/28,7066,8467,K
ANNA,LANG,2000/05/02,7090,6099,L
ELKE,BRAUN,1990/12/01,7124,7172,B
KARIN,MARTIN,1938/04/05,7142,5067,M
PETRA,VOGEL,1971/06/10,7162,5717,V
RENATE,ROTH,2006/09/06,7178,5257,R
ANKE,KOERTIG SCHMIDT,1965/11/02,7185,5641,K
KARIN,KRAEMER,1943/09/25,7214,5932,K
GISELA,BRAUN,1993/09/29,7221,6674,B
RENATE,MOELLER,1974/08/22,7223,6935,M
ANNA,SCHUSTER,1982/11/12,7224,7499,S
SABINE,SCHMITT,1959/05/05,7227,7193,S
KARIN,KOCH,1940/04/14,7229,5620,K
UTE,KOEHLER,1949/12/14,7232,7470,K
SONJA,HOFFMANN,1989/09/03,7245,5710,H
MARIA,WEISS,2006/04/01,7247,5334,W
INGE,KOCH,1963/10/21,7250,7810,K
CHRISTEL,JAEGER,1924/09/14,7262,7220,J
JUTTA,HERRMANN,1964/03/28,7263,9156,H
SABINE,LEHMANN,1963/11/02,7268,7612,L
BRIGITTE,MAYER,1955/09/03,7279,6053,M
ELISABETH,THOMAS,1941/07/16,7281,9509,T
UTE,SCHULTE,1936/02/21,7292,5400,S
MARIA,STEIN,1959/10/05,7298,6036,S
MONIKA,MEYER,1968/11/03,7303,5008,M
INGRID,LORENZ,1983/09/29,7314,7018,L
MARIA,SCHNEIDER,1925/02/21,7321,9210,S
ANKE,HOFFMANN,2000/06/10,7365,9048,H
UTE,SCHULZ,1952/02/21,7403,9118,S
KARIN,SCHMITT,1986/02/03,7405,8805,S
INGRID,WOLF,1925/02/19,7407,6314,W
GISELA,SEIDEL,1968/02/22,7409,7125,S
ANNA BIRGIT,SCHMID,1999/11/16,7411,8116,S
ANDREA,SCHROEDER,1940/09/05,7473,6186,S
HEIKE,LANGE,1953/08/09,7474,9020,L
KARIN,KOEHLER,1934/07/27,7503,8041,K
STEFANIE,MUELLER,1992/07/23,7509,7467,M
MARGARETE,FISCHER,2007/02/05,7510,8498,F
ANJA,KOEHLER,1952/11/05,7547,9468,K
ANNA,BAUER,1955/07/09,7571,7117,B
SUSANNE,STEIN,1937/04/18,7577,6145,S
HELGA,LUDWIG,1933/01/09,7583,5661,L
ANDREA,SCHNEIDER,1951/01/26,7613,8392,S
CHRISTINE,MUEKLER,1937/07/18,7619,7433,M
MONIKA,FRANKE,1924/07/01,7638,7429,F
CLAUDIA,ROTH,1993/12/09,7664,5975,R
GERDA,SCHNEIDER,1987/07/01,7677,6318,S
INGRID,SCHULZ,1965/03/29,7707,8668,S
RENATE,PFEIFFER,1947/10/05,7713,9883,P
SABINE,SCHOLZ,1951/09/29,7766,9782,S
BIRGIT,SCHKIDT,1955/08/14,7770,5215,S
HELENE,SOMMER,1969/05/19,7774,5563,S
ANKE,MAIER,2008/11/20,7776,8029,M
SABINE,MEYER,1943/09/03,7789,6254,M
CHRISTA,HOFMANN,1977/08/16,7820,6035,H
KARIN,HOFFMANN,1950/05/06,7821,8632,H
MELANIE,SCHULZE,1995/03/13,7828,5249,S
PETRA,MUELLER,1984/12/11,7848,9091,M
SUSANNE,LEHMANN,1985/06/06,7878,7699,L
SABINE ANGELIKA,WAGNER,1937/01/01,7881,7365,W
MARIA,KOEHLER,2003/03/22,7884,5922,K
REGINA,VOGT,1969/11/22,7915,6825,V
GISELA,SCHMIDT,1967/04/09,7951,6425,S
CHRISTINE,WEBER,1931/09/06,7980,8196,W
MONIKA,MAYER,1965/04/25,7986,6375,M
GABRIELE,PFEIFFER,1989/03/18,7994,8217,P
HANNELORE MARTHA,POHL,1995/12/14,8011,8254,P
ANDREA,BAUMANN,1952/07/01,8018,5149,B
SILVIA,SCHMIDT,1937/06/26,8044,8526,S
SABINE,WERNER,1948/07/10,8049,8519,W
CHRISTA,SCHULZE,1948/11/06,8079,7559,S
SUSANNE,WOLF,1999/07/31,8094,5957,W
KARIN,MUELLER,1980/06/25,8096,5788,M
KARIN,ROTH,1965/12/15,8097,9856,R
CHRISTINE,SCHUSTER,1944/01/27,8148,9959,S
ANDRNEA,BRAUN,1959/04/09,8149,5685,B
BIRGIT,MEYER,1924/12/06,8167,5418,M
JUTTA,SCHAEFER,1977/04/21,8173,5893,S
ANDREA,KRUEGER,1930/08/03,8189,6709,K
ANJA,BECKER,1934/11/12,8193,9852,B
INGEBORG,HORN,1971/07/10,8212,5777,H
INGRID,WEBER,1962/05/24,8215,8307,W
URSULA,BECKER,1951/10/12,8217,9455,B
ANDREA,SCHMIDT,1949/10/17,8226,8059,S
BIRGIT,FRANK,2003/02/11,8237,5590,F
HELGA,BERGER,1960/09/29,8238,8226,B
UTE,WEISS,1979/05/13,8244,8422,W
KATHARINA,KOEHLER,1959/02/15,8245,7505,K
SABINE,BAUBR BRAUN,1958/05/29,8279,9747,B
INGRID,SCHOLZ,1977/12/13,8291,9424,S
HELGA,SCHOLZ,1980/11/17,8371,9512,S
ELKE,SCHMITT,1950/06/27,8372,9965,S
FRIEDA,SCHAEFER,1999/02/05,8394,5488,S
ERIKA,FISCHER,1942/02/05,8400,6538,F
KATHRIN ERIKA,DIETRICH,1963/12/29,8406,5883,D
STEFANIE,ZIEGLER,1978/11/30,8416,7482,Z
SUSANNE,MUELLER,1958/09/20,8420,7355,M
INGRID,SOMMER,1988/09/08,8422,6460,S
GERTRUD,WAGNER,1982/05/14,8438,9183,W
MARTINA,SCHAEFER,1986/06/20,8449,9833,S
ANJA,KLEIN,1956/07/11,8480,6766,K
CHRISTA,SCHMIDT,1943/03/25,8497,5952,S
KARIN,LORENZ,1946/10/20,8533,6660,L
INGE,KOWH,1936/04/21,8539,9029,K
CHRISTA,GUENTHER,1959/10/02,8590,6328,G
ANDREA,SCHULZ,1961/02/25,8671,5962,S
KARIN,MUELLER,1947/09/14,8678,5928,M
CLAUDIA,SCHUBERT,1967/03/22,8679,6359,S
CHRISTA,HERRMANN,1943/07/02,8683,7516,H
KARIN,WEBER,1958/07/14,8697,8580,W
ANJA,MEIER,1970/01/02,8708,9459,M
ERIKA,BAUER,1963/01/12,8724,7762,B
PETRA,SCHUSTER,1940/06/19,8730,9540,S
ANNA,NEUMANN,1978/10/03,8731,6737,N
ERIKA,FISCHER,1988/12/27,8745,9544,F
HELENE,KRAUSE,1978/11/05,8749,8261,K
GABRIELE,SCHAECER,1930/02/05,8774,5614,S
MARTHA,HOFFMANN,1966/11/02,8779,7778,H
MONIKA,BECKER,1925/03/27,8780,9396,B
KARIN,FISCHER,1975/04/14,8791,8427,F
KATHARINA,SCHMIDT,1970/02/16,8813,7861,S
ELKE,SCHULZE,1951/01/01,8815,8299,S
WALTRAUD,HERRMANN,1992/04/17,8839,5046,H
MARIOQN,BRANDT,1946/06/23,8858,6142,B
ANGELIKA,KELLER,1980/04/28,8872,5926,K
MARTINA,SCHNEIDER,1990/11/17,8895,8446,S
CHRISTINE,WOLF,1928/06/22,8913,5756,W
INGRID,SCHMID,1949/02/06,8920,5407,S
MARGOT,SCHMIDT,1980/10/25,8921,5874,S
STEFANIE,KRAUSE,1977/04/21,8932,6397,K
KARIN,MAIER,1989/12/11,8949,8292,M
INGRID,MUELLER,1972/09/30,8953,5010,M
CHRISTA,WERNER,1964/10/23,8958,5321,W
