first_name,last_name,dob,ent_id,id,block
WOLFGANG,MUELLER,1977/05/24,2983,4507,M
MARTIN OLAF,SCHULZE,1942/07/05,3005,890,S
GERHARD,SCHNEIDER,1970/09/05,3036,1842,S
KURT,BOEHM,1931/02/07,3061,2764,B
FRANK,FRANKE,1955/02/09,3071,653,F
GERHARD,SCHMITZ,1963/01/06,3087,4918,S
WERNER,BOEHM,2004/06/03,3089,4259,B
CARSTEN,MARTIN,1990/03/02,3093,351,M
PETER,FISCHER,2008/03/08,3094,1726,F
CARSTEN,KRAEMER,1961/12/12,3114,1430,K
CHRISTIAN,WEBER,1996/05/29,3115,2996,W
WERNER,BECKER,1994/09/21,3137,151,B
CHRISTIAN,BERGER,2005/05/04,3170,4747,B
MATTHIAS,SCHAEFER,1958/02/24,3175,3770,S
WERNER,SIMON,1963/05/14,3183,2721,S
WERNER,WINKLER,1968/08/24,3188,3244,W
JUERGEN WERNER,RICHTER,1967/12/02,3195,3449,R
HARALD,GRAF,1950/07/09,3211,2933,G
MATTHIAS,BRAUN,1947/09/07,3218,1914,B
MICHAEL,BUSCH SCHMIDT,1983/07/03,3230,3322,B
JUERGEN,KOEHLER,1947/01/01,3259,2914,K
RAINER,HUBER,1958/01/19,3265,77,H
HELMUT,SCHWARZ,2006/12/04,3272,3113,S
KLAUS,LEHMANN,1966/06/07,3300,3115,L
ALEXANDER,LORENZ,1974/12/28,3311,2532,L
MARTIN,SCHMIDT,2000/02/16,3318,4120,S
KLAUS,BRAUN,1934/11/25,3319,454,B
JUERGEN,ZIMMERMANN,1975/10/20,3350,4329,Z
PHILGIPP,WOLF,1938/09/30,3351,1763,W
DANIEL,MUELLER,1965/06/27,3365,2353,M
HELMUT,DIETRICH,1925/01/13,3380,3299,D
KURT,SEIDEL,1975/10/20,3395,663,S
ALEXANDER,FRANM,1990/12/11,3418,1357,F
ANDREAS PETER,VOIGT,1955/05/08,3434,4301,V
FRANK,HAAS,1957/03/09,3452,362,H
WERNER,MUELLER,1968/04/12,3469,4379,M
HANS,MUELLER,1990/08/15,3480,3950,M
MAIK,MUELLER,1977/02/13,3518,4641,M
DIETER,WOLF,1944/09/19,3553,1840,W
MARTIN,WINKLER,1959/02/24,3556,4242,W
ANDRE,SCHMIDT,1967/10/05,3561,4492,S
PETER,HERRMANN,1964/01/03,3591,683,H
PETER,HARTMANN,1957/02/19,3600,320,H
FRANK,MUELLER,1967/09/27,3606,1,M
KLAUSN,SCHMIDT,2003/12/10,3608,2589,S
STEFAN,SCHMITT,2002/01/10,3610,4600,S
BERND,RICHTER,1943/10/19,3614,4334,R
MARTIN,HUBER,1981/06/04,3619,1795,H
SVEN ANDREAS,POHL,1963/07/12,3620,3665,P
THORSTEN,SCHMIDT,1991/04/01,3634,4496,S
THOMAS,NEUKANN,1978/11/03,3648,4392,N
HANS,KLEIN,1994/05/01,3682,2600,K
JUERGEN,MUELLER,1940/11/26,3694,2244,M
ROBERT,LANG,2007/09/24,3723,2252,L
INGO,BAUER,1989/02/06,3726,4939,B
ROLF,NEUMANN,1989/03/16,3736,4512,N
DENNIS,RICHTER,1943/05/17,3753,4832,R
JUERGEN,BERGMANN,1960/06/26,3767,2852,B
CHRISTIAN,WINTER,1992/07/02,3786,963,W
GERHARD,SCHOLZ,1936/05/06,3826,3652,S
JUERGEN,SAUER,1981/08/03,3833,3138,S
KLAUS,KOCH,1985/04/23,3870,1088,K
MARTIN,KELLER,1998/03/06,3876,1811,K
ANDREAS,MEYER,2008/09/18,3891,4831,M
ANDREAS,WINTER,1966/10/08,3932,2909,W
JOERN,ROTH,1994/08/13,3944,4529,R
WOLFGANG,BOEHM,1989/07/27,3953,4781,B
HERMANN,MEYER,1993/10/10,3959,3553,M
JUERGEN,KAISER,1952/04/11,3970,3933,K
DIETER,BRAUN,1977/02/03,3975,1556,B
ROLF,ZIMMERMANN,1930/02/26,3982,2871,Z
MICHAEL,FISCHER,1968/05/10,3984,3381,F
ANDREAS,MAYER,1961/08/07,4002,298,M
PATRICK,WEBER,2006/12/02,4027,26,W
BERND,WOLF,1959/08/09,4095,3382,W
NORBERT,SCHMIDT,1939/07/06,4103,3659,S
UWE,BRANDT,1961/04/25,4111,2189,B
RALF,OTTO,1996/12/04,4112,2059,O
KARL,HOFFMANN,1985/02/11,4133,217,H
HELMUT,WINTER,1949/12/18,4147,3599,W
KARL,SCHMIDT,1993/06/23,4148,3455,S
GUENTHER,MEYER,1969/04/16,4151,2278,M
INGO,MUELLER,2007/05/09,4162,4449,M
SVEN,HARTMANN,1976/01/27,4185,4902,H
CARSTEN,SCHOLZ,1927/03/07,4186,4305,S
JUERGEN,HOFMANN,1991/11/11,4193,1555,H
MICHAEL,FUCHS,2001/03/10,4199,1515,F
WERNER,KRUEGER,2000/08/30,4228,3600,K
ANDREAS,MEYER,1980/07/29,4243,4527,M
GUENTHER,SCHULZ,1987/02/21,4255,4491,S
CHRISTIAN,PETERS,1939/01/11,4275,1594,P
THORSTEN,SCHWARZ,1989/06/30,4291,1938,S
WALTER,SCHMID,1963/03/17,4354,1951,S
REINHARD,FUCHS,1948/11/20,4371,2130,F
OTTO,SCHREIBER,1958/10/17,4392,2874,S
CHRISTIAN,MAYER,1962/01/22,4398,1889,M
THOMAS,FISCHER,1942/04/16,4403,1520,F
DIETER,KELLER,1983/08/06,4414,808,K
DIETER,SOMMER,1987/06/04,4417,4776,S
ANDREAS,LORENZ,1954/07/10,4429,2273,L
RAINER,HUBER,1967/06/18,4441,2798,H
GUENTHER HEINZ,SCHULTE,1967/04/25,4447,1253,S
STEFAN,LEHMANN,1940/09/15,4460,1398,L
ALEXANDER,NEUMANN,1955/07/21,4468,1091,N
STEFAN,SCHNEIDER,1997/06/01,4473,3639,S
RENATE,SCHMIDT,1932/12/30,4550,9380,S
UTE,SCHMID,1983/03/21,4570,7288,S
HELGA,GROSS,1936/12/13,4622,5634,G
CHRISTA,KLEIN,1965/10/02,4625,6210,K
CHRISTINA,MURLLER,1993/09/17,4636,8681,M
CHRISTA,GUENTHER,1975/06/27,4652,6032,G
HANNELORE SUSANNE,VOIGT,1967/01/02,4653,7363,V
GISELA,MAIER,1992/09/15,4669,6871,M
ANDREA,SCHMIDT,1958/04/27,4682,8665,S
HELGA SABINE,KUHN,1977/05/28,4697,7527,K
SUSANNE,BECK,1978/12/23,4723,5764,B
NICOLE,MEYER,1935/07/20,4727,8895,M
SABINE,VOGT,1968/11/06,4738,7321,V
KARIN ANDREA,MUELLER,1984/08/06,4746,8462,M
GERTRUD,BECKER,1982/01/12,4773,9666,B
ANDREA,KAISER,1997/03/06,4775,5709,K
PETRA,FISCHER,1981/10/02,4819,7104,F
CHRISTA,ALBRECHT,1989/11/06,4825,6677,A
HEIKE,LANGE,1928/04/24,4846,7411,L
URSULA,WINKLER,1991/12/03,4880,8672,W
NICOLE,SCHMIDT,1939/02/26,4953,6750,S
ANNA,KRAUSE,1937/02/28,4964,8725,K
MARGARETE,HOFFMANN,1964/03/26,4972,9178,H
RENATE,NEUMANN,2002/06/24,4977,6598,N
URSULA,GRAF,1948/04/20,4982,8377,G
PETRA,MAIER,1957/08/14,5014,9879,M
GABRIELE,BRAUN,1933/01/22,5015,9493,B
ELKE,FISCHER,1932/05/15,5050,8929,F
HILDEGARD,MUELLER,1978/10/21,5054,5766,M
MARTHA,LANGE,1986/06/10,5061,8726,L
UTE ANDREA,BECKER,1938/04/30,5062,6516,B
SUSANNE,MUELLER,1976/08/16,5083,7221,M
GERTRUD,WOLFF,2003/04/28,5105,6267,W
INGEBORG,SCHULZE,1939/05/20,5123,8481,S
CHRISTEL,FISCHER,1925/03/07,5125,5843,F
ANNA,HOFFMANN,1988/07/19,5178,7942,H
CORNELIA,PETERS,1927/02/23,5182,6296,P
RENATE,BECKER,1943/12/27,5185,9643,B
ANJA,MEYER,1944/04/03,5197,7869,M
SABINE,BAUER,2002/07/13,5201,7306,B
KATHRIN,FRIESRICH,1930/07/25,5255,9001,F
ANNA,SAUER,1926/06/02,5264,7912,S
MARIA,SCHULZE,1949/04/03,5289,6026,S
RENATE,FISCHER,1961/05/11,5297,7128,F
ANNA,HAAS,1976/02/19,5299,6224,H
ANGELA ELFRIEDE,WEBER,1990/11/15,5300,6941,W
GERDA,FISCHER,1981/02/11,5308,8774,F
CHRISTA,BAUER,1955/06/10,5323,7652,B
GERTRUD ERIKA,SOMMER,1983/01/17,5334,8468,S
KARIN,HORN,1940/11/25,5351,5065,H
CHRISTA,MUELLER,1977/11/06,5371,5832,M
RENATE,KOCH,1961/07/31,5378,6138,K
RENATE,WERNER,1965/01/25,5386,7518,W
MARIA,MUELLER,1981/07/13,5399,6879,M
HELGA MARION,SCHWARZ MOELLER,1940/02/03,5412,9306,S
MARGARETE,LANGE,1946/06/01,5444,6735,L
ANNA,KRAUS,1990/06/13,5467,9985,K
ANJA,SCHNEIDER,1949/06/30,5468,6926,S
CHRISTA,MUELLER,2008/05/07,5471,6151,M
ILSE,JUNG,1990/02/02,5476,6333,J
GISELA,MAYER,1989/10/06,5489,7974,M
MARION,SCHMITZ,1990/01/08,5491,9968,S
UTE,BRAUN,1940/11/13,5497,7873,B
BARBARA,SCHMID,1991/06/07,5498,9743,S
ANDREA,BECK,1954/03/09,5511,9494,B
MONIKA,ENGEL,1977/11/04,5514,5573,E
RENATE,SCHNEIDER,1940/09/25,5536,9265,S
KARIN,WOLFF,1929/05/22,5547,7504,W
BARBARA,SCHMIDT,1956/08/09,5550,7990,S
ELISABETH,PETERS,1943/02/09,5558,8384,P
FRIEDA,HOFFMANN,1982/11/21,5561,8512,H
MARTINA,SCHNEIDER,1938/06/25,5572,7339,S
MARTINA,SCHMID,1962/04/09,5573,9658,S
CHRISTEL IRMGARD,HEINRICH,1960/01/28,5594,8108,H
BIRGIT,BAUMANN,1965/10/16,5607,5468,B
CHRISTA,WOLFZF,1990/06/14,5618,9400,W
ANDREA,OTTO,1938/05/04,5621,6456,O
ANNA,SCHAEFER BOEHM,2005/01/25,5631,9784,S
SABINE,KRUEGER,1963/10/22,5643,7809,K
KARIN,HUBER,1924/07/04,5653,9036,H
PETRA,BAUER,1969/07/08,5657,7736,B
SUSANNE,BERGMANN,1968/03/24,5661,5175,B
PETRA,HARTMANN,1926/02/03,5664,6903,H
ILSE,ROTH,1985/09/09,5705,9574,R
GABRIELE,SCHUSTER,1943/11/21,5715,6371,S
KARIN,SCHMITT,1972/11/18,5739,8244,S
EDITH,MUELLER,2007/10/26,5765,7361,M
CHRISTINE,MAYER,1943/09/01,5779,7133,M
INGEBORG,MEYER SCHMIDT,1963/05/01,5784,8088,M
ERIKA,VOGEL,1953/03/27,5815,9724,V
BRIGITTE,SCHNEIDER,1992/07/27,5818,7223,S
CHRISTA,RICHTER,1962/07/22,5819,7597,R
PETRA,WAGNER,1999/03/01,5847,7813,W
REGINA,WEMNER,1931/02/21,5850,9967,W
ERIKA ANDREA,HOFFMANN,1928/10/17,5880,8704,H
ELISABETH ANGELIKA,SCHULZ,1998/03/07,5897,6082,S
PETRA,HARTMANN,1929/06/06,5898,9781,H
CHRISTA,LANGE,1932/01/23,5908,5889,L
ANGELIKA,HUBER,1969/06/05,5914,9417,H
BIRGIT,KRAUSE,1941/01/07,5929,6591,K
ANGELIKA,VOIGT,1959/04/27,5934,7366,V
STEFANIE,KRUEGER,1961/08/27,5947,9780,K
CHRISTIANE,SCHUMACHER,1933/02/01,5950,8219,S
BRIGITTE,WINTER,1994/08/29,5954,8067,W
MARION,HORN,1964/05/20,5970,7939,H
SABINE,KOCH,1939/08/16,5991,7064,K
MANUELA,JAEGER,1948/04/24,5996,6769,J
EDITH,SCHMIDT,1947/06/23,6002,5105,S
PETRA,WALTER,1968/06/18,6028,7201,W
CHRISTINA,MUELLER,1986/09/09,6033,6098,M
INGE,MAYER,1968/07/16,6060,7542,M
KARIN,KAISER,1998/12/08,6061,8626,K
SABINE,BERGER,1967/02/28,6068,9139,B
SABINE,KOERTIG,1946/06/28,6073,6217,K
GISELA,SCHAEFER,1958/02/28,6076,8906,S
MARIE,HERRMANN,1978/12/16,6077,7731,H
GERTRUD,GRAF,1997/03/16,6085,6118,G
ELISABETH,KAISER,1943/05/30,6086,7832,K
INGRID,MAIER,1954/07/31,6098,6160,M
URSULA,SCHMIDT,1953/09/28,6110,6321,S
NADINE,JUNB,2007/11/04,6146,8605,J
SABINE,BOEHM FRANK,1958/03/07,6158,7538,B
SUSANNE,SCHAEFER,1936/05/16,6169,6389,S
URSULA,JAEGER,1991/03/03,6178,8811,J
SABINE,LANGE,1995/07/10,6197,8922,L
GISELA,MEYER,2007/09/19,6204,5730,M
MARTHA,SCHULZ,1936/01/06,6225,8201,S
SABINE,WEISS,1958/11/05,6229,6548,W
KARIN,SCHROEDER,2002/02/01,6247,5715,S
KIRSTEN,SCHROEDER,1944/07/08,6248,6873,S
RENATE,WAGNER,1930/05/27,6260,7588,W
ELKE,ROTH,1948/01/11,6267,7714,R
KARIN,HAAS,1958/06/19,6272,9908,H
ANDREA,MUELLER,1962/03/05,6278,8848,M
ANNA,GRAF,1946/04/28,6289,6863,G
MARION,BERGER,2002/06/13,6290,6184,B
CHRISTA,FUCHS,1974/11/28,6320,7661,F
KARIN,FRANK,1953/06/02,6340,8483,F
RENATE,GRAF,1953/08/09,6342,6474,G
CHRISTINE,MEYER,1974/09/15,6358,9383,M
HEIKE,MUELLER,1934/03/29,6410,6568,M
CHRISTEL,MOELLER,1969/07/02,6420,8223,M
DORIS,LEHMANN,1927/06/08,6451,7296,L
MARIA,MUELLER,1962/01/04,6454,9334,M
GISELA,KELLER,1998/06/02,6473,5918,K
HELGVA KATHARINA,KLEIN,1951/04/18,6474,9299,K
BIRGIT,SCHULZE,1998/08/17,6482,9115,S
CHRISTA,ROTH,1944/07/01,6504,5988,R
KARIN,FRIEDRICH,1927/05/04,6513,9590,F
ANDREA,FRIEDRICH,1954/10/08,6529,9873,F
ANDREA,GROSS,1985/05/15,6534,8979,G
INGE,SCHMIDT,1983/07/12,6542,9866,S
HELGA,MAYER,1986/03/03,6555,8963,M
GERDA,SCHNEIDER,1988/12/08,6556,6172,S
BETTINA,ZIMMERMANN,1996/03/25,6569,8734,Z
MARTHA,JUNG,1925/01/21,6576,9018,J
SABINE,MAYER,1951/08/03,6577,6367,M
MARION,MMYER,1964/09/20,6578,7743,M
MARIA,BERGER,1948/07/30,6595,9707,B
HILDEGARD,FRIEDRICH HOFFMANN,1945/07/08,6596,8560,F
KERSTIN,ZIMMERMANN,1992/08/14,6606,6116,Z
KARIN,KLEIN,1988/05/19,6608,6214,K
PETRA ELISABETH,SCHUMACHER,1989/06/17,6616,5087,S
CHRISTIANE,KLEIN,1986/10/18,6660,8147,K
BARBARA,SCHMIDT,1951/11/30,6674,6859,S
BRIGIPTTE,WINTER,1983/05/16,6684,9893,W
KARIN,WERNER,1928/06/21,6695,7415,W
SUSANNE,WEBER,1948/10/19,6719,9367,W
PETRA,SCHULZ,1988/04/26,6731,8405,S
SANDRA,BECKER,1941/08/15,6732,9736,B
ERIKA,WALTER,1964/04/24,6759,6634,W
MONIKA,KRUEGER,1951/08/21,6778,7171,K
MARTHA,SCHMIDT,1990/12/11,6779,5541,S
ILSE,MEYER,2001/02/22,6795,9811,M
MARIA,SCHAEFER,1950/06/28,6800,8383,S
MONIKA,WERNER,1944/11/19,6805,8428,W
URSULA,MEYER,1940/07/14,6828,5760,M
KATHRIN,MUELLER,1984/04/09,6845,5921,M
KARIN,ZIEGLER,1970/05/31,6869,8317,Z
DANIELA,SCHNEIDER,1933/04/05,6904,5872,S
BIRGIT,SOMMER,1979/10/05,6918,9056,S
ANNA HANNELORE,KUHN,1993/01/01,6922,5673,K
DANIELA,KLEIN,1924/02/19,6924,8573,K
HELGA,WERNER SCHULZ,1956/04/11,6933,8602,W
HELGA,SCHMIDT,1929/06/26,6941,5383,S
HEIKE,KLEIN,1968/02/01,6953,6170,K
HEIKE BIRGIT,MUELLER,1967/07/18,6970,9241,M
CHRISTA,MUELLER,1958/02/01,6994,6800,M
MARIA,MUELLER,1979/02/25,7013,6720,M
ANDREA,PFEIFFER,1968/05/26,7021,6466,P
INGEBORG,RICHTER,1995/05/02,7030,6038,R
CLAUDIA,BAUER,1992/11/16,7039,5497,B
BRIGITTE,ENGEL,1958/08/07,7042,7848,E
SUSANNE,MARTIN,1992/11/01,7043,7654,M
PETRA,KRAUS,1947/12/28,7046,7630,K
ELISABETH REGINA,STEIN,2006/07/30,7077,6433,S
MARION,MAIER,1959/06/14,7096,8896,M
GABRIELE,ROTH JUNG,1973/02/12,7106,7951,R
IRMGARD,FRIEDRICH,1989/06/09,7127,6519,F
HELGA,KRAUSE,1944/04/17,7138,8184,K
ELISABETH,SCHMITZ,1972/10/21,7150,9865,S
CHRISTINA,HOFFMANN,2002/03/03,7151,6512,H
RENATE,MEYER,1954/08/15,7165,6579,M
GERTRUD,SCHMID,1980/02/08,7172,7535,S
MARTINA,WALTER,1980/04/22,7191,7790,W
GISELA,SCHMIDT,1927/04/26,7220,5533,S
BETTINA,WEBER,1995/04/23,7236,7248,W
CHRISTINE,MUELLER,1963/10/18,7244,8806,M
GISELA,BRANDT,1987/04/13,7255,9415,B
ELISABETH,KRUEGER,1938/06/05,7258,7647,K
MARION IRMGARD,MUELLER,2006/03/05,7271,5137,M
MARGOT,MEYER,1943/06/06,7274,9309,M
KERSTIN,LORENZ,1969/07/31,7275,8294,L
BRIGITTE,MAYER,1955/09/03,7279,6053,M
CHRISTA,SAUER,1992/10/31,7285,6331,S
ERIKA,BECKER,1956/07/19,7289,5072,B
MARTINA,KELLER,1986/06/14,7308,5303,K
ANGELIKA,WOLF,2000/06/26,7309,6383,W
BIRGIT,WINTER,1948/03/07,7315,8270,W
GISELA,SCHREIBER,1993/08/30,7320,9543,S
CHRISTINE,MEIER,1976/01/12,7322,9922,M
MARIA,MUELLER,1948/08/12,7333,7691,M
RENATE,WEBER,2004/04/01,7337,5795,W
INGRID,WEISS,1958/06/01,7397,7931,W
GISELA,SEIDEL,1968/02/22,7409,7125,S
SUSANNE,JAEGER,1989/01/26,7417,6911,J
ELKE INGEBORG,MUELLER,2006/02/22,7425,9777,M
HILDEGARD,SCHAEFER,1938/09/22,7437,8904,S
MELANIE,SCHMIDT,1941/11/11,7465,6478,S
CORNELIA,SCHUBERT,1987/03/16,7471,5165,S
GISELA,RICHTER,1966/10/05,7481,6291,R
BIRGIT ELKE,KLEIN,1955/06/09,7506,8277,K
SUSANNE,BAUER,1930/03/33,7530,6860,B
HELGA,FISCHER,1975/04/09,7531,8136,F
ANDREA,WALTER,1996/08/30,7546,8497,W
GABRIELE,MEYER,1971/10/15,7548,8447,M
INGRID,WALTER,1925/08/04,7563,6325,W
INGRID,THOMAS,1973/12/03,7581,8936,T
SONJA,HERRMANN,1946/12/10,7594,7107,H
HERTHA,WOLF,1966/07/15,7637,5519,W
STEFANIE,BAUER,1947/07/17,7667,7952,B
ANDREA,ALBRECHT,1965/04/16,7682,7465,A
SABINE,FRANK,1960/11/04,7703,7903,F
HELGA,KOERTIG,1984/04/29,7705,8215,K
ANDREA ANNA,KOCH,1998/02/05,7740,6561,K
ELISABETH,SCHMIDT,1949/04/03,7749,5873,S
KATHRIN,NEUMANN,1996/12/02,7768,5429,N
ANKE,MAIER,2008/11/20,7776,8029,M
ELISABETH JUTTA,BECKER,1948/12/17,7806,6308,B
ANDREA,MUELLER,1994/06/29,7825,8686,M
SABINE,FRANK,1959/01/25,7882,5274,F
KATHRIN,WAGNER,1963/09/11,7908,8119,W
URSULA,HERRMANN,1991/05/29,7909,9941,H
GABRIELE,HOFFMANN,1965/08/12,7911,6418,H
SABINE,SCHMITZ,1939/07/14,7914,7195,S
EDITH,SOMMER,1949/09/10,7917,8719,S
KARIN,ZIMMERMANN,1986/12/01,7929,6697,Z
CHRISTINA,STEIN,1938/02/09,7934,8779,S
BRIGITTE,WERNER,1985/01/15,7957,7109,W
EDITH,BERGER,1983/02/13,7969,5542,B
MARION,MEIER,1948/05/15,7987,7602,M
SUSANNE,MUELRER,1956/09/29,8001,7453,M
PETRA,HOFFMANN,1950/05/06,8014,7075,H
SUSANNE,MUELLER,1954/03/09,8053,6131,M
ANDREA,HAAS,1924/11/02,8056,8859,H
BARBARA,WEISS,2003/03/09,8065,6087,W
JOHANNA,THOMAS,1977/01/07,8073,5181,T
KARIN,SCHAEFER,1998/02/04,8095,9305,S
INGRID,KUHN,1936/01/11,8114,8642,K
SUSANNE,SCHAEFER,1954/01/07,8129,7840,S
ELKE,HUBER,2002/11/20,8142,7256,H
BARBARA,WALTER,1985/12/02,8168,9222,W
PETRA,WEBER,1970/06/20,8177,8093,W
PETRHA,WEBER,1970/06/20,8177,8874,W
ANDREA,WERNER,2005/10/18,8185,5567,W
LIESELOTTE,BRAUN,1935/03/29,8208,9798,B
URSULA,BECKER,1951/10/12,8217,9455,B
ANNA,ROTH,1969/06/20,8234,9258,R
SABINE,KRAUSE,1976/05/20,8241,5018,K
SABINE,KELLER,1992/01/31,8242,7854,K
CLAUDIA,LUDWIG,1956/08/07,8304,5553,L
ANJA,SCHMID,1966/05/25,8311,7118,S
CHRISTA,KOEHLER,1953/11/08,8312,5734,K
PETRA,GRAF,1967/12/18,8319,9845,G
PETRA,HARTMANN,1935/09/09,8334,7573,H
ANNA,SCHMIDT,1950/12/04,8348,6335,S
KARIN SILVIA,WEBER,1946/08/11,8374,7080,W
JUTTA MARION,PETERS,1969/10/10,8376,6623,P
MARTHA,ERNST,1957/11/08,8384,7301,E
ANDREA,SCHMITT,1957/04/03,8390,7263,S
BRIGITTE,OTTO,1989/04/23,8404,8452,O
SUSANNE,MUELLER,1988/11/19,8411,6978,M
KATHRIN,WOLF,1942/09/16,8435,5242,W
ERIKA,BAUER,1028/03/29,8487,6995,B
PETRA,HOFFMANN,1976/03/12,8489,6947,H
JULIA,WAGNER,2007/07/25,8511,9752,W
GISELA,GUENTHER,1938/10/30,8548,8594,G
ANDREA,FUCHS,1949/07/01,8565,9653,F
MONIKA,MUELLER,1949/08/25,8568,5621,M
MARIANNE,KRAUS,1978/02/27,8578,9579,K
KARIN,JAEGER,1960/02/17,8592,6158,J
SABINE,KRAUSE,1982/06/08,8609,7159,K
ELFRIEDE,WOLF,1965/10/10,8646,8172,W
CHRISTINE,ENGEL,1962/10/15,8669,5048,E
BARBARA,SCHNEIDER,1950/08/23,8726,6826,S
STEFANIE,MUELLER,1952/01/12,8732,5593,M
MARION,ENGEL,1950/08/29,8734,7484,E
KARIN,SCHULZE,1942/04/24,8750,6039,S
MONIKA,BECKER,1925/03/27,8780,9396,B
PETRA ELFRIEDE,HOFMANN MEYER,1955/01/14,8793,7333,H
PETRA ELFRIEDE,HOFRANN MEYER,1955/01/14,8793,7718,H
HELGA,HOFFMANN,1964/05/17,8794,7020,H
PETRA,MUELLER,1959/08/13,8811,6605,M
MARTINA,SCHMIDT,1944/04/16,8814,6374,S
SABINE,KELLER,1962/05/29,8842,7556,K
URSULA CHRISTA,KRAUSE,1958/02/19,8844,6938,K
CHRISTA,KRAUSE,1972/08/26,8853,8484,K
BIRGIT,BAUER,1964/04/12,8856,9257,B
CHRISTA,LANG,1988/12/13,8860,9713,L
GERTRUCD,MUELLER,1986/11/19,8863,6330,M
UTE,SCHMITT,1983/12/23,8893,7779,S
INGRID,LANG,1978/03/28,8926,5006,L
ANDREA,SCHMIDT,1947/04/30,8943,7945,S
KERSTIN,SCHMID,1994/06/04,8959,5351,S
RENATE,MEIER,1950/03/13,8994,9216,M
